Delta,J,J_term,M^2,Ms^2,N,binary,ground,ground_J=0,t
0.24489795918367346,0.04081632653061224,0.04081632653061224,0.0,1.0,10,1010101010,-0.7517103288657648,-0.7925266553963771,1
0.2857142857142857,0.04081632653061224,0.04081632653061224,0.0,1.0,6,010101,-0.777694809370564,-0.8185111359011763,1
0.32653061224489793,0.04081632653061224,0.04081632653061224,0.0,1.0,10,1010101010,-0.8036792898753635,-0.8444956164059758,1
0.36734693877551017,0.04081632653061224,0.04081632653061224,0.0,1.0,10,1010101010,-0.8296637703801629,-0.8704800969107752,1
0.4081632653061224,0.04081632653061224,0.04081632653061224,0.0,1.0,10,0101010101,-0.8556482508849622,-0.8964645774155745,1
0.44897959183673464,0.04081632653061224,0.04081632653061224,0.0,1.0,8,01010101,-0.8816327313897607,-0.922449057920373,1
0.4897959183673469,0.04081632653061224,0.04081632653061224,0.0,1.0,10,0101010101,-0.9076172118945603,-0.9484335384251726,1
0.5306122448979591,0.04081632653061224,0.04081632653061224,0.0,1.0,10,0101010101,-0.9336016923993598,-0.974418018929972,1
0.5714285714285714,0.04081632653061224,0.04081632653061224,0.0,1.0,6,101010,-0.9595861729041586,-1.0004024994347709,1
0.6122448979591836,0.04081632653061224,0.04081632653061224,0.0,1.0,6,010101,-0.9855706534089581,-1.0263869799395704,1
0.6530612244897959,0.04081632653061224,0.04081632653061224,0.0,1.0,6,010101,-1.0115551339137576,-1.05237146044437,1
0.6938775510204082,0.04081632653061224,0.04081632653061224,0.0,1.0,8,10101010,-1.037539614418557,-1.0783559409491692,1
0.7346938775510203,0.04081632653061224,0.04081632653061224,0.0,1.0,10,0101010101,-1.0635240949233558,-1.104340421453968,1
0.7755102040816326,0.04081632653061224,0.04081632653061224,0.0,1.0,8,10101010,-1.0895085754281548,-1.1303249019587671,1
0.8163265306122448,0.04081632653061224,0.04081632653061224,0.0,1.0,6,010101,-1.1154930559329543,-1.1563093824635666,1
0.8571428571428571,0.04081632653061224,0.04081632653061224,0.0,1.0,6,101010,-1.1414775364377532,-1.1822938629683655,1
0.8979591836734693,0.04081632653061224,0.04081632653061224,0.0,1.0,8,10101010,-1.167462016942553,-1.2082783434731652,1
0.9387755102040816,0.04081632653061224,0.04081632653061224,0.0,1.0,6,101010,-1.1934464974473515,-1.2342628239779638,1
0.9795918367346939,0.04081632653061224,0.04081632653061224,0.0,1.0,8,10101010,-1.219430977952151,-1.2602473044827633,1
1.0204081632653061,0.04081632653061224,0.04081632653061224,0.0,1.0,10,1010101010,-1.2454154584569506,-1.2862317849875629,1
1.0612244897959182,0.04081632653061224,0.04081632653061224,0.0,1.0,6,010101,-1.2713999389617499,-1.3122162654923621,1
1.1020408163265305,0.04081632653061224,0.04081632653061224,0.0,1.0,6,101010,-1.2973844194665491,-1.3382007459971614,1
1.1428571428571428,0.04081632653061224,0.04081632653061224,0.0,1.0,10,1010101010,-1.3233688999713487,-1.364185226501961,1
1.183673469387755,0.04081632653061224,0.04081632653061224,0.0,1.0,10,0101010101,-1.3493533804761475,-1.3901697070067598,1
1.2244897959183672,0.04081632653061224,0.04081632653061224,0.0,1.0,8,10101010,-1.3753378609809472,-1.4161541875115595,1
1.2653061224489794,0.04081632653061224,0.04081632653061224,0.0,1.0,10,1010101010,-1.4013223414857459,-1.4421386680163581,1
1.3061224489795917,0.04081632653061224,0.04081632653061224,0.0,1.0,10,0101010101,-1.4273068219905456,-1.4681231485211579,1
1.346938775510204,0.04081632653061224,0.04081632653061224,0.0,1.0,8,10101010,-1.453291302495345,-1.4941076290259574,1
1.3877551020408163,0.04081632653061224,0.04081632653061224,0.0,1.0,8,10101010,-1.4792757830001442,-1.5200921095307565,1
1.4285714285714284,0.04081632653061224,0.04081632653061224,0.0,1.0,10,1010101010,-1.5052602635049444,-1.5460765900355566,1
1.4693877551020407,0.04081632653061224,0.04081632653061224,0.0,1.0,10,1010101010,-1.531244744009742,-1.5720610705403544,1
1.510204081632653,0.04081632653061224,0.04081632653061224,0.0,1.0,8,10101010,-1.5572292245145412,-1.5980455510451534,1
1.5510204081632653,0.04081632653061224,0.04081632653061224,0.0,1.0,6,101010,-1.5832137050193407,-1.624030031549953,1
1.5918367346938773,0.04081632653061224,0.04081632653061224,0.0,1.0,6,101010,-1.6091981855241397,-1.650014512054752,1
1.6326530612244896,0.04081632653061224,0.04081632653061224,0.0,1.0,10,0101010101,-1.6351826660289395,-1.6759989925595518,1
1.673469387755102,0.04081632653061224,0.04081632653061224,0.0,1.0,6,101010,-1.6611671465337383,-1.7019834730643506,1
1.7142857142857142,0.04081632653061224,0.04081632653061224,0.0,1.0,8,10101010,-1.6871516270385376,-1.72796795356915,1
1.7551020408163265,0.04081632653061224,0.04081632653061224,0.0,1.0,6,010101,-1.7131361075433371,-1.7539524340739494,1
1.7959183673469385,0.04081632653061224,0.04081632653061224,0.0,1.0,6,010101,-1.7391205880481364,-1.7799369145787487,1
1.8367346938775508,0.04081632653061224,0.04081632653061224,0.0,1.0,6,101010,-1.7651050685529353,-1.8059213950835475,1
1.8775510204081631,0.04081632653061224,0.04081632653061224,0.0,1.0,10,1010101010,-1.7910895490577352,-1.8319058755883475,1
1.9183673469387754,0.04081632653061224,0.04081632653061224,0.0,1.0,6,010101,-1.8170740295625338,-1.8578903560931461,1
1.9591836734693877,0.04081632653061224,0.04081632653061224,0.0,1.0,6,010101,-1.8430585100673331,-1.8838748365979454,1
2.0,0.04081632653061224,0.04081632653061224,0.0,1.0,8,10101010,-1.8690429905721335,-1.9098593171027458,1
0.0,0.061224489795918366,-0.06122448979591836,1.0,0.012345679012345678,9,111111111,-0.6978442621634999,-0.6366197723675816,1
0.04081632653061224,0.061224489795918366,-0.061224489795918366,1.0,0.02040816326530612,7,1111111,-0.6978442621634999,-0.6366197723675816,1
0.08163265306122448,0.061224489795918366,-0.06122448979591836,1.0,0.012345679012345678,9,111111111,-0.6978442621635003,-0.6366197723675819,1
0.12244897959183673,0.061224489795918366,-0.06122448979591836,1.0,0.012345679012345678,9,111111111,-0.6978442621635003,-0.6366197723675819,1
0.16326530612244897,0.061224489795918366,-0.012244897959183673,0.3600000000000001,0.16000000000000003,10,1111101011,-0.706713092877442,-0.6944681949182583,1
0.2040816326530612,0.061224489795918366,-0.012244897959183673,0.3600000000000001,0.16000000000000003,10,0000101000,-0.7251394879638742,-0.7128945900046905,1
0.24489795918367346,0.061224489795918366,-0.012244897959183673,0.3600000000000001,0.16000000000000003,10,1111010111,-0.7445529895397248,-0.7323080915805411,1
0.2857142857142857,0.061224489795918366,0.012244897959183673,0.16000000000000003,0.3600000000000001,10,1010000010,-0.7661248540760885,-0.7783697520352723,1
0.32653061224489793,0.061224489795918366,0.012244897959183673,0.16000000000000003,0.3600000000000001,10,1111010101,-0.7889832291849499,-0.8012281271441336,1
0.36734693877551017,0.061224489795918366,0.012244897959183673,0.16000000000000003,0.3600000000000001,10,0101111101,-0.8120999524282759,-0.8243448503874596,1
0.4081632653061224,0.061224489795918366,0.012244897959183673,0.16000000000000003,0.3600000000000001,10,1010101111,-0.8354231350861163,-0.8476680330453,1
0.44897959183673464,0.061224489795918366,0.061224489795918366,0.0,1.0,10,0101010101,-0.8612245681244555,-0.9224490579203738,1
0.4897959183673469,0.061224489795918366,0.061224489795918366,0.0,1.0,10,0101010101,-0.8872090486292544,-0.9484335384251728,1
0.5306122448979591,0.061224489795918366,0.061224489795918366,0.0,1.0,8,10101010,-0.9131935291340538,-0.9744180189299722,1
0.5714285714285714,0.061224489795918366,0.061224489795918366,0.0,1.0,8,01010101,-0.9391780096388528,-1.000402499434771,1
0.6122448979591836,0.061224489795918366,0.061224489795918366,0.0,1.0,10,1010101010,-0.9651624901436521,-1.0263869799395704,1
0.6530612244897959,0.061224489795918366,0.061224489795918366,0.0,1.0,10,1010101010,-0.9911469706484516,-1.05237146044437,1
0.6938775510204082,0.061224489795918366,0.061224489795918366,0.0,1.0,8,01010101,-1.0171314511532508,-1.0783559409491692,1
0.7346938775510203,0.061224489795918366,0.061224489795918366,0.0,1.0,10,1010101010,-1.0431159316580503,-1.1043404214539687,1
0.7755102040816326,0.061224489795918366,0.061224489795918366,0.0,1.0,8,10101010,-1.0691004121628491,-1.1303249019587676,1
0.8163265306122448,0.061224489795918366,0.061224489795918366,0.0,1.0,8,10101010,-1.0950848926676477,-1.1563093824635662,1
0.8571428571428571,0.061224489795918366,0.06122448979591836,0.0,1.0,6,101010,-1.121069373172447,-1.1822938629683655,1
0.8979591836734693,0.061224489795918366,0.06122448979591836,0.0,1.0,6,101010,-1.1470538536772463,-1.2082783434731648,1
0.9387755102040816,0.061224489795918366,0.061224489795918366,0.0,1.0,10,0101010101,-1.1730383341820458,-1.2342628239779643,1
0.9795918367346939,0.061224489795918366,0.061224489795918366,0.0,1.0,10,0101010101,-1.1990228146868451,-1.2602473044827636,1
1.0204081632653061,0.061224489795918366,0.061224489795918366,0.0,1.0,8,10101010,-1.2250072951916444,-1.2862317849875629,1
1.0612244897959182,0.061224489795918366,0.061224489795918366,0.0,1.0,10,1010101010,-1.250991775696444,-1.3122162654923624,1
1.1020408163265305,0.061224489795918366,0.061224489795918366,0.0,1.0,10,0101010101,-1.2769762562012432,-1.3382007459971617,1
1.1428571428571428,0.061224489795918366,0.06122448979591836,0.0,1.0,6,101010,-1.3029607367060418,-1.3641852265019603,1
1.183673469387755,0.061224489795918366,0.061224489795918366,0.0,1.0,10,0101010101,-1.3289452172108418,-1.3901697070067602,1
1.2244897959183672,0.061224489795918366,0.06122448979591836,0.0,1.0,6,101010,-1.3549296977156402,-1.4161541875115586,1
1.2653061224489794,0.061224489795918366,0.06122448979591836,0.0,1.0,6,101010,-1.3809141782204395,-1.442138668016358,1
1.3061224489795917,0.061224489795918366,0.061224489795918366,0.0,1.0,10,0101010101,-1.4068986587252392,-1.4681231485211577,1
1.346938775510204,0.061224489795918366,0.061224489795918366,0.0,1.0,10,0101010101,-1.4328831392300385,-1.494107629025957,1
1.3877551020408163,0.061224489795918366,0.06122448979591836,0.0,1.0,6,010101,-1.4588676197348376,-1.520092109530756,1
1.4285714285714284,0.061224489795918366,0.06122448979591836,0.0,1.0,6,010101,-1.4848521002396364,-1.5460765900355549,1
1.4693877551020407,0.061224489795918366,0.06122448979591836,0.0,1.0,6,010101,-1.510836580744436,-1.5720610705403544,1
1.510204081632653,0.061224489795918366,0.06122448979591836,0.0,1.0,6,010101,-1.5368210612492348,-1.5980455510451532,1
1.5510204081632653,0.061224489795918366,0.061224489795918366,0.0,1.0,10,0101010101,-1.5628055417540347,-1.6240300315499532,1
1.5918367346938773,0.061224489795918366,0.061224489795918366,0.0,1.0,8,10101010,-1.5887900222588336,-1.650014512054752,1
1.6326530612244896,0.061224489795918366,0.06122448979591836,0.0,1.0,6,101010,-1.6147745027636333,-1.6759989925595518,1
1.673469387755102,0.061224489795918366,0.061224489795918366,0.0,1.0,10,0101010101,-1.6407589832684326,-1.701983473064351,1
1.7142857142857142,0.061224489795918366,0.06122448979591836,0.0,1.0,6,101010,-1.666743463773231,-1.7279679535691495,1
1.7551020408163265,0.061224489795918366,0.06122448979591836,0.0,1.0,6,010101,-1.6927279442780312,-1.7539524340739496,1
1.7959183673469385,0.061224489795918366,0.061224489795918366,0.0,1.0,10,0101010101,-1.7187124247828296,-1.779936914578748,1
1.8367346938775508,0.061224489795918366,0.061224489795918366,0.0,1.0,10,0101010101,-1.74469690528763,-1.8059213950835484,1
1.8775510204081631,0.061224489795918366,0.061224489795918366,0.0,1.0,10,0101010101,-1.7706813857924286,-1.831905875588347,1
1.9183673469387754,0.061224489795918366,0.061224489795918366,0.0,1.0,10,1010101010,-1.7966658662972284,-1.8578903560931468,1
1.9591836734693877,0.061224489795918366,0.061224489795918366,0.0,1.0,10,0101010101,-1.8226503468020279,-1.8838748365979463,1
2.0,0.061224489795918366,0.061224489795918366,0.0,1.0,10,0101010101,-1.8486348273068265,-1.909859317102745,1
0.0,0.08163265306122448,-0.08163265306122448,1.0,0.0,6,000000,-0.7182524254288065,-0.636619772367582,1
0.04081632653061224,0.08163265306122448,-0.08163265306122448,1.0,0.0,6,000000,-0.7182524254288061,-0.6366197723675816,1
0.08163265306122448,0.08163265306122448,-0.08163265306122448,1.0,0.0,8,11111111,-0.7182524254288061,-0.6366197723675816,1
0.12244897959183673,0.08163265306122448,-0.08163265306122448,1.0,0.0,8,00000000,-0.7182524254288061,-0.6366197723675816,1
0.16326530612244897,0.08163265306122448,-0.08163265306122448,1.0,0.012345679012345678,9,000000000,-0.7182524254288064,-0.6366197723675819,1
0.2040816326530612,0.08163265306122448,-0.016326530612244896,0.3600000000000001,0.16000000000000003,10,0001010000,-0.7292211206169351,-0.7128945900046902,1
0.24489795918367346,0.08163265306122448,-0.016326530612244896,0.3600000000000001,0.16000000000000003,10,1010111111,-0.7486346221927864,-0.7323080915805416,1
0.2857142857142857,0.08163265306122448,-0.016326530612244896,0.3600000000000001,0.16000000000000003,10,0001010000,-0.7688093312855602,-0.7524828006733153,1
0.32653061224489793,0.08163265306122448,-0.016326530612244896,0.3600000000000001,0.16000000000000003,10,1111010111,-0.7895735632122961,-0.7732470326000512,1
0.36734693877551017,0.08163265306122448,-0.016326530612244896,0.3600000000000001,0.16000000000000003,10,0000000101,-0.8107992350898406,-0.7944727044775958,1
0.4081632653061224,0.08163265306122448,-0.016326530612244896,0.3600000000000001,0.16000000000000003,10,0001010000,-0.8323911079199381,-0.8160645773076932,1
0.44897959183673464,0.08163265306122448,0.016326530612244896,0.16000000000000003,0.3600000000000001,10,1010111110,-0.8548325498011334,-0.8711590804133783,1
0.4897959183673469,0.08163265306122448,0.016326530612244896,0.16000000000000003,0.3600000000000001,10,0101010000,-0.8784623195685782,-0.8947888501808231,1
0.5306122448979591,0.08163265306122448,0.016326530612244896,0.16000000000000003,0.3600000000000001,10,1010111110,-0.9022084805858963,-0.9185350111981412,1
0.5714285714285714,0.08163265306122448,0.016326530612244896,0.16000000000000003,0.3600000000000001,10,0101000001,-0.9260536788790334,-0.9423802094912783,1
0.6122448979591836,0.08163265306122448,0.016326530612244896,0.16000000000000003,0.3600000000000001,10,1111010101,-0.9499842485115388,-0.9663107791237837,1
0.6530612244897959,0.08163265306122448,0.016326530612244896,0.16000000000000003,0.3600000000000001,10,1010101111,-0.9739892934003238,-0.9903158240125687,1
0.6938775510204082,0.08163265306122448,0.016326530612244896,0.16000000000000003,0.3600000000000001,10,1111101010,-0.9980600245445617,-1.0143865551568065,1
0.7346938775510203,0.08163265306122448,0.08163265306122448,0.0,1.0,8,10101010,-1.0227077683927435,-1.104340421453968,1
0.7755102040816326,0.08163265306122448,0.08163265306122448,0.0,1.0,8,01010101,-1.0486922488975423,-1.130324901958767,1
0.8163265306122448,0.08163265306122448,0.08163265306122448,0.0,1.0,10,0101010101,-1.0746767294023416,-1.1563093824635662,1
0.8571428571428571,0.08163265306122448,0.08163265306122448,0.0,1.0,6,101010,-1.1006612099071411,-1.1822938629683657,1
0.8979591836734693,0.08163265306122448,0.08163265306122448,0.0,1.0,8,01010101,-1.1266456904119402,-1.2082783434731648,1
0.9387755102040816,0.08163265306122448,0.08163265306122448,0.0,1.0,8,10101010,-1.15263017091674,-1.2342628239779645,1
0.9795918367346939,0.08163265306122448,0.08163265306122448,0.0,1.0,8,10101010,-1.178614651421539,-1.2602473044827636,1
