,ground_J=0,-J_term,M^2,N,J,Delta,ground,index
208896,-2.000000000000004,-0.24489795918367346,1.0,12.0,0.020408163265306117,0.040816326530612235,-2.244897959183677,111111111111
212992,-2.000000000000001,-0.4897959183673469,1.0,12.0,0.040816326530612235,0.040816326530612235,-2.489795918367348,111111111111
217088,-2.0000000000000004,-0.7346938775510203,1.0,12.0,0.061224489795918366,0.040816326530612235,-2.734693877551021,000000000000
221184,-2.0,-0.979591836734694,1.0,12.0,0.08163265306122447,0.040816326530612235,-2.9795918367346936,111111111111
225280,-2.0000000000000004,-1.2244897959183672,1.0,12.0,0.1020408163265306,0.040816326530612235,-3.2244897959183683,111111111111
229376,-2.000000000000001,-1.469387755102041,1.0,12.0,0.12244897959183673,0.040816326530612235,-3.4693877551020416,111111111111
233472,-2.000000000000001,-1.7142857142857142,1.0,12.0,0.14285714285714285,0.040816326530612235,-3.7142857142857153,111111111111
237568,-2.0000000000000044,-1.959183673469388,1.0,12.0,0.16326530612244894,0.040816326530612235,-3.959183673469392,111111111111
241664,-2.0000000000000018,-2.204081632653061,1.0,12.0,0.18367346938775508,0.040816326530612235,-4.204081632653063,111111111111
245760,-2.000000000000002,-2.4489795918367343,1.0,12.0,0.2040816326530612,0.040816326530612235,-4.4489795918367365,000000000000
249856,-2.0000000000000004,-2.693877551020408,1.0,12.0,0.22448979591836726,0.040816326530612235,-4.6938775510204085,111111111111
253952,-2.000000000000001,-2.9387755102040813,1.0,12.0,0.24489795918367346,0.040816326530612235,-4.938775510204082,000000000000
258048,-2.000000000000001,-3.183673469387754,1.0,12.0,0.26530612244897955,0.040816326530612235,-5.183673469387756,111111111111
262144,-2.0000000000000013,-3.4285714285714284,1.0,12.0,0.2857142857142857,0.040816326530612235,-5.428571428571429,000000000000
266240,-2.000000000000001,-3.6734693877551017,1.0,12.0,0.3061224489795918,0.040816326530612235,-5.6734693877551035,111111111111
270336,-2.000000000000001,-3.918367346938776,1.0,12.0,0.32653061224489793,0.040816326530612235,-5.918367346938775,000000000000
274432,-2.0,-4.163265306122448,1.0,12.0,0.3469387755102041,0.040816326530612235,-6.16326530612245,111111111111
278528,-2.000000000000001,-4.408163265306122,1.0,12.0,0.36734693877551017,0.040816326530612235,-6.408163265306122,000000000000
282624,-2.0,-4.653061224489796,1.0,12.0,0.3877551020408163,0.040816326530612235,-6.653061224489796,111111111111
286720,-2.0000000000000013,-4.897959183673469,1.0,12.0,0.4081632653061224,0.040816326530612235,-6.8979591836734695,111111111111
290816,-2.0,-5.1428571428571415,1.0,12.0,0.42857142857142855,0.040816326530612235,-7.142857142857142,111111111111
294912,-2.0000000000000004,-5.387755102040815,1.0,12.0,0.4489795918367345,0.040816326530612235,-7.387755102040815,111111111111
299008,-2.0000000000000013,-5.632653061224491,1.0,12.0,0.4693877551020408,0.040816326530612235,-7.632653061224492,000000000000
303104,-2.000000000000001,-5.877551020408162,1.0,12.0,0.4897959183673469,0.040816326530612235,-7.8775510204081645,111111111111
307200,-2.0000000000000013,-6.122448979591838,1.0,12.0,0.5102040816326531,0.040816326530612235,-8.122448979591839,111111111111
311296,-2.000000000000001,-6.367346938775508,1.0,12.0,0.5306122448979591,0.040816326530612235,-8.36734693877551,000000000000
315392,-2.0000000000000004,-6.612244897959182,1.0,12.0,0.5510204081632653,0.040816326530612235,-8.612244897959183,111111111111
319488,-2.0,-6.857142857142858,1.0,12.0,0.5714285714285714,0.040816326530612235,-8.857142857142858,111111111111
323584,-2.0000000000000004,-7.1020408163265305,1.0,12.0,0.5918367346938775,0.040816326530612235,-9.102040816326529,111111111111
327680,-2.0,-7.3469387755102025,1.0,12.0,0.6122448979591836,0.040816326530612235,-9.346938775510203,111111111111
331776,-2.0000000000000013,-7.591836734693876,1.0,12.0,0.6326530612244897,0.040816326530612235,-9.591836734693876,111111111111
335872,-2.0,-7.83673469387755,1.0,12.0,0.6530612244897959,0.040816326530612235,-9.83673469387755,000000000000
339968,-2.0000000000000018,-8.081632653061224,1.0,12.0,0.6734693877551021,0.040816326530612235,-10.081632653061224,000000000000
344064,-2.0,-8.326530612244897,1.0,12.0,0.6938775510204082,0.040816326530612235,-10.326530612244898,111111111111
348160,-2.0000000000000013,-8.571428571428571,1.0,12.0,0.7142857142857142,0.040816326530612235,-10.571428571428571,111111111111
352256,-2.0000000000000013,-8.816326530612244,1.0,12.0,0.7346938775510203,0.040816326530612235,-10.816326530612248,111111111111
356352,-2.0000000000000018,-9.06122448979592,1.0,12.0,0.7551020408163265,0.040816326530612235,-11.06122448979592,000000000000
360448,-2.000000000000002,-9.306122448979592,1.0,12.0,0.7755102040816326,0.040816326530612235,-11.306122448979592,111111111111
364544,-2.0,-9.551020408163264,1.0,12.0,0.7959183673469387,0.040816326530612235,-11.551020408163266,111111111111
368640,-2.0000000000000018,-9.795918367346935,1.0,12.0,0.8163265306122448,0.040816326530612235,-11.79591836734694,111111111111
372736,-2.000000000000003,-10.040816326530612,1.0,12.0,0.836734693877551,0.040816326530612235,-12.040816326530615,000000000000
376832,-2.000000000000001,-10.285714285714283,1.0,12.0,0.8571428571428571,0.040816326530612235,-12.285714285714285,111111111111
380928,-2.0,-10.530612244897961,1.0,12.0,0.8775510204081632,0.040816326530612235,-12.530612244897961,111111111111
385024,-2.0,-10.77551020408163,1.0,12.0,0.8979591836734693,0.040816326530612235,-12.77551020408163,111111111111
389120,-2.0,-11.020408163265305,1.0,12.0,0.9183673469387754,0.040816326530612235,-13.020408163265305,111111111111
393216,-2.000000000000001,-11.265306122448981,1.0,12.0,0.9387755102040816,0.040816326530612235,-13.265306122448981,111111111111
397312,-2.0000000000000027,-11.510204081632653,1.0,12.0,0.9591836734693876,0.040816326530612235,-13.510204081632654,111111111111
401408,-2.0000000000000013,-11.755102040816324,1.0,12.0,0.979591836734694,0.040816326530612235,-13.755102040816329,111111111111
405504,-2.0000000000000013,-12.0,1.0,12.0,1.0,0.040816326530612235,-14.000000000000002,111111111111
409600,-2.1632653061224487,0.0,0.0,12.0,0.0,0.08163265306122447,-2.1632653061224487,010101010101
413696,-2.0,-0.24489795918367346,1.0,12.0,0.020408163265306117,0.08163265306122447,-2.2448979591836733,111111111111
417792,-2.000000000000001,-0.4897959183673469,1.0,12.0,0.040816326530612235,0.08163265306122447,-2.489795918367348,111111111111
421888,-2.0000000000000013,-0.7346938775510203,1.0,12.0,0.061224489795918366,0.08163265306122447,-2.7346938775510217,000000000000
425984,-2.0,-0.979591836734694,1.0,12.0,0.08163265306122447,0.08163265306122447,-2.9795918367346936,111111111111
430080,-2.0000000000000004,-1.2244897959183672,1.0,12.0,0.1020408163265306,0.08163265306122447,-3.2244897959183683,111111111111
434176,-2.0000000000000013,-1.469387755102041,1.0,12.0,0.12244897959183673,0.08163265306122447,-3.469387755102042,000000000000
438272,-2.0,-1.7142857142857142,1.0,12.0,0.14285714285714285,0.08163265306122447,-3.7142857142857135,111111111111
442368,-2.0000000000000004,-1.959183673469388,1.0,12.0,0.16326530612244894,0.08163265306122447,-3.9591836734693877,000000000000
446464,-2.0000000000000004,-2.204081632653061,1.0,12.0,0.18367346938775508,0.08163265306122447,-4.204081632653061,111111111111
450560,-2.0,-2.4489795918367343,1.0,12.0,0.2040816326530612,0.08163265306122447,-4.448979591836733,111111111111
454656,-2.0000000000000018,-2.693877551020408,1.0,12.0,0.22448979591836726,0.08163265306122447,-4.693877551020409,111111111111
458752,-2.000000000000001,-2.9387755102040813,1.0,12.0,0.24489795918367346,0.08163265306122447,-4.938775510204082,111111111111
462848,-2.0000000000000004,-3.183673469387754,1.0,12.0,0.26530612244897955,0.08163265306122447,-5.183673469387755,000000000000
466944,-2.0000000000000018,-3.4285714285714284,1.0,12.0,0.2857142857142857,0.08163265306122447,-5.4285714285714315,000000000000
471040,-2.0000000000000013,-3.6734693877551017,1.0,12.0,0.3061224489795918,0.08163265306122447,-5.673469387755104,111111111111
475136,-2.0000000000000013,-3.918367346938776,1.0,12.0,0.32653061224489793,0.08163265306122447,-5.918367346938775,000000000000
479232,-2.0000000000000004,-4.163265306122448,1.0,12.0,0.3469387755102041,0.08163265306122447,-6.16326530612245,111111111111
483328,-2.000000000000001,-4.408163265306122,1.0,12.0,0.36734693877551017,0.08163265306122447,-6.408163265306122,111111111111
487424,-2.0000000000000027,-4.653061224489796,1.0,12.0,0.3877551020408163,0.08163265306122447,-6.6530612244897975,111111111111
491520,-2.0000000000000013,-4.897959183673469,1.0,12.0,0.4081632653061224,0.08163265306122447,-6.8979591836734695,111111111111
495616,-2.0000000000000004,-5.1428571428571415,1.0,12.0,0.42857142857142855,0.08163265306122447,-7.142857142857142,111111111111
499712,-2.0000000000000004,-5.387755102040815,1.0,12.0,0.4489795918367345,0.08163265306122447,-7.387755102040815,000000000000
503808,-2.0000000000000004,-5.632653061224491,1.0,12.0,0.4693877551020408,0.08163265306122447,-7.632653061224491,111111111111
507904,-2.0000000000000004,-5.877551020408162,1.0,12.0,0.4897959183673469,0.08163265306122447,-7.877551020408162,111111111111
512000,-2.0000000000000027,-6.122448979591838,1.0,12.0,0.5102040816326531,0.08163265306122447,-8.122448979591839,000000000000
516096,-2.0000000000000004,-6.367346938775508,1.0,12.0,0.5306122448979591,0.08163265306122447,-8.36734693877551,111111111111
520192,-2.0000000000000013,-6.612244897959182,1.0,12.0,0.5510204081632653,0.08163265306122447,-8.612244897959185,111111111111
524288,-2.000000000000001,-6.857142857142858,1.0,12.0,0.5714285714285714,0.08163265306122447,-8.857142857142858,000000000000
528384,-2.000000000000002,-7.1020408163265305,1.0,12.0,0.5918367346938775,0.08163265306122447,-9.102040816326534,111111111111
532480,-2.000000000000001,-7.3469387755102025,1.0,12.0,0.6122448979591836,0.08163265306122447,-9.346938775510203,111111111111
536576,-2.0000000000000004,-7.591836734693876,1.0,12.0,0.6326530612244897,0.08163265306122447,-9.591836734693876,111111111111
540672,-2.0000000000000018,-7.83673469387755,1.0,12.0,0.6530612244897959,0.08163265306122447,-9.836734693877553,111111111111
544768,-2.0,-8.081632653061224,1.0,12.0,0.6734693877551021,0.08163265306122447,-10.081632653061224,111111111111
548864,-2.0,-8.326530612244897,1.0,12.0,0.6938775510204082,0.08163265306122447,-10.326530612244898,111111111111
552960,-2.000000000000001,-8.571428571428571,1.0,12.0,0.7142857142857142,0.08163265306122447,-10.571428571428571,111111111111
557056,-2.0000000000000018,-8.816326530612244,1.0,12.0,0.7346938775510203,0.08163265306122447,-10.816326530612248,000000000000
561152,-2.0000000000000018,-9.06122448979592,1.0,12.0,0.7551020408163265,0.08163265306122447,-11.06122448979592,111111111111
565248,-2.000000000000001,-9.306122448979592,1.0,12.0,0.7755102040816326,0.08163265306122447,-11.306122448979592,111111111111
569344,-2.0,-9.551020408163264,1.0,12.0,0.7959183673469387,0.08163265306122447,-11.551020408163266,111111111111
573440,-2.000000000000001,-9.795918367346935,1.0,12.0,0.8163265306122448,0.08163265306122447,-11.79591836734694,000000000000
577536,-2.0000000000000013,-10.040816326530612,1.0,12.0,0.836734693877551,0.08163265306122447,-12.040816326530615,111111111111
581632,-2.0000000000000018,-10.285714285714283,1.0,12.0,0.8571428571428571,0.08163265306122447,-12.285714285714285,000000000000
585728,-2.000000000000001,-10.530612244897961,1.0,12.0,0.8775510204081632,0.08163265306122447,-12.530612244897961,111111111111
589824,-2.0000000000000013,-10.77551020408163,1.0,12.0,0.8979591836734693,0.08163265306122447,-12.775510204081634,000000000000
593920,-2.000000000000002,-11.020408163265305,1.0,12.0,0.9183673469387754,0.08163265306122447,-13.020408163265307,111111111111
598016,-2.0,-11.265306122448981,1.0,12.0,0.9387755102040816,0.08163265306122447,-13.265306122448981,111111111111
602112,-2.000000000000001,-11.510204081632653,1.0,12.0,0.9591836734693876,0.08163265306122447,-13.510204081632654,111111111111
606208,-2.0,-11.755102040816324,1.0,12.0,0.979591836734694,0.08163265306122447,-13.755102040816324,111111111111
610304,-2.0,-12.0,1.0,12.0,1.0,0.08163265306122447,-14.0,111111111111
614400,-2.2448979591836755,0.0,0.0,12.0,0.0,0.12244897959183673,-2.2448979591836755,101010101010
618496,-2.000000000000001,-0.24489795918367346,1.0,12.0,0.020408163265306117,0.12244897959183673,-2.2448979591836737,111111111111
622592,-2.000000000000001,-0.4897959183673469,1.0,12.0,0.040816326530612235,0.12244897959183673,-2.489795918367348,111111111111
626688,-2.0000000000000004,-0.7346938775510203,1.0,12.0,0.061224489795918366,0.12244897959183673,-2.734693877551021,111111111111
630784,-2.0,-0.979591836734694,1.0,12.0,0.08163265306122447,0.12244897959183673,-2.9795918367346936,111111111111
634880,-2.0000000000000004,-1.2244897959183672,1.0,12.0,0.1020408163265306,0.12244897959183673,-3.2244897959183683,111111111111
638976,-2.0000000000000013,-1.469387755102041,1.0,12.0,0.12244897959183673,0.12244897959183673,-3.469387755102042,000000000000
643072,-2.000000000000001,-1.7142857142857142,1.0,12.0,0.14285714285714285,0.12244897959183673,-3.7142857142857153,111111111111
647168,-2.0,-1.959183673469388,1.0,12.0,0.16326530612244894,0.12244897959183673,-3.9591836734693873,111111111111
651264,-2.0000000000000018,-2.204081632653061,1.0,12.0,0.18367346938775508,0.12244897959183673,-4.204081632653063,000000000000
655360,-2.000000000000002,-2.4489795918367343,1.0,12.0,0.2040816326530612,0.12244897959183673,-4.4489795918367365,000000000000
659456,-2.0000000000000004,-2.693877551020408,1.0,12.0,0.22448979591836726,0.12244897959183673,-4.6938775510204085,111111111111
663552,-2.000000000000001,-2.9387755102040813,1.0,12.0,0.24489795918367346,0.12244897959183673,-4.938775510204082,000000000000
667648,-2.0000000000000004,-3.183673469387754,1.0,12.0,0.26530612244897955,0.12244897959183673,-5.183673469387755,111111111111
671744,-2.0000000000000018,-3.4285714285714284,1.0,12.0,0.2857142857142857,0.12244897959183673,-5.4285714285714315,000000000000
675840,-2.0,-3.6734693877551017,1.0,12.0,0.3061224489795918,0.12244897959183673,-5.6734693877551035,000000000000
679936,-2.0000000000000004,-3.918367346938776,1.0,12.0,0.32653061224489793,0.12244897959183673,-5.918367346938775,111111111111
684032,-2.0000000000000018,-4.163265306122448,1.0,12.0,0.3469387755102041,0.12244897959183673,-6.163265306122451,000000000000
688128,-2.0,-4.408163265306122,1.0,12.0,0.36734693877551017,0.12244897959183673,-6.408163265306122,111111111111
692224,-2.000000000000001,-4.653061224489796,1.0,12.0,0.3877551020408163,0.12244897959183673,-6.6530612244897975,111111111111
696320,-2.000000000000001,-4.897959183673469,1.0,12.0,0.4081632653061224,0.12244897959183673,-6.8979591836734695,111111111111
700416,-2.0000000000000004,-5.1428571428571415,1.0,12.0,0.42857142857142855,0.12244897959183673,-7.142857142857142,111111111111
704512,-2.0,-5.387755102040815,1.0,12.0,0.4489795918367345,0.12244897959183673,-7.387755102040815,111111111111
708608,-2.0,-5.632653061224491,1.0,12.0,0.4693877551020408,0.12244897959183673,-7.632653061224491,111111111111
712704,-2.000000000000001,-5.877551020408162,1.0,12.0,0.4897959183673469,0.12244897959183673,-7.8775510204081645,111111111111
716800,-2.0000000000000013,-6.122448979591838,1.0,12.0,0.5102040816326531,0.12244897959183673,-8.122448979591839,000000000000
720896,-2.0000000000000004,-6.367346938775508,1.0,12.0,0.5306122448979591,0.12244897959183673,-8.36734693877551,111111111111
724992,-2.000000000000001,-6.612244897959182,1.0,12.0,0.5510204081632653,0.12244897959183673,-8.612244897959183,111111111111
729088,-2.0000000000000013,-6.857142857142858,1.0,12.0,0.5714285714285714,0.12244897959183673,-8.857142857142858,000000000000
733184,-2.0,-7.1020408163265305,1.0,12.0,0.5918367346938775,0.12244897959183673,-9.102040816326529,111111111111
737280,-2.0000000000000004,-7.3469387755102025,1.0,12.0,0.6122448979591836,0.12244897959183673,-9.346938775510203,111111111111
741376,-1.9999999999999996,-7.591836734693876,1.0,12.0,0.6326530612244897,0.12244897959183673,-9.591836734693876,111111111111
745472,-2.0000000000000004,-7.83673469387755,1.0,12.0,0.6530612244897959,0.12244897959183673,-9.83673469387755,111111111111
749568,-2.0,-8.081632653061224,1.0,12.0,0.6734693877551021,0.12244897959183673,-10.081632653061224,111111111111
753664,-2.0000000000000013,-8.326530612244897,1.0,12.0,0.6938775510204082,0.12244897959183673,-10.3265306122449,000000000000
757760,-2.0000000000000013,-8.571428571428571,1.0,12.0,0.7142857142857142,0.12244897959183673,-10.571428571428571,111111111111
761856,-2.0000000000000004,-8.816326530612244,1.0,12.0,0.7346938775510203,0.12244897959183673,-10.816326530612244,111111111111
765952,-1.9999999999999996,-9.06122448979592,1.0,12.0,0.7551020408163265,0.12244897959183673,-11.06122448979592,111111111111
770048,-2.0000000000000004,-9.306122448979592,1.0,12.0,0.7755102040816326,0.12244897959183673,-11.306122448979592,111111111111
774144,-2.0000000000000013,-9.551020408163264,1.0,12.0,0.7959183673469387,0.12244897959183673,-11.551020408163266,111111111111
778240,-2.0000000000000013,-9.795918367346935,1.0,12.0,0.8163265306122448,0.12244897959183673,-11.79591836734694,111111111111
782336,-2.000000000000001,-10.040816326530612,1.0,12.0,0.836734693877551,0.12244897959183673,-12.040816326530615,000000000000
786432,-2.0000000000000013,-10.285714285714283,1.0,12.0,0.8571428571428571,0.12244897959183673,-12.285714285714285,111111111111
790528,-2.0000000000000004,-10.530612244897961,1.0,12.0,0.8775510204081632,0.12244897959183673,-12.530612244897961,111111111111
794624,-2.0,-10.77551020408163,1.0,12.0,0.8979591836734693,0.12244897959183673,-12.77551020408163,111111111111
798720,-2.0000000000000004,-11.020408163265305,1.0,12.0,0.9183673469387754,0.12244897959183673,-13.020408163265305,111111111111
802816,-2.0000000000000018,-11.265306122448981,1.0,12.0,0.9387755102040816,0.12244897959183673,-13.265306122448981,000000000000
806912,-2.0000000000000013,-11.510204081632653,1.0,12.0,0.9591836734693876,0.12244897959183673,-13.510204081632654,111111111111
811008,-2.0,-11.755102040816324,1.0,12.0,0.979591836734694,0.12244897959183673,-13.755102040816324,111111111111
815104,-2.0000000000000013,-12.0,1.0,12.0,1.0,0.12244897959183673,-14.000000000000002,111111111111
819200,-2.3265306122449005,0.0,0.0,12.0,0.0,0.16326530612244894,-2.3265306122449005,010101010101
823296,-2.1742590699370408,-0.08163265306122447,0.4444444444444444,12.0,0.020408163265306117,0.16326530612244894,-2.2558917229982653,000000010100
827392,-2.0000000000000018,-0.4897959183673469,1.0,12.0,0.040816326530612235,0.16326530612244894,-2.4897959183673493,000000000000
831488,-2.0000000000000013,-0.7346938775510203,1.0,12.0,0.061224489795918366,0.16326530612244894,-2.7346938775510217,111111111111
835584,-2.0000000000000013,-0.979591836734694,1.0,12.0,0.08163265306122447,0.16326530612244894,-2.979591836734695,000000000000
839680,-2.0000000000000004,-1.2244897959183672,1.0,12.0,0.1020408163265306,0.16326530612244894,-3.2244897959183683,111111111111
843776,-2.0000000000000013,-1.469387755102041,1.0,12.0,0.12244897959183673,0.16326530612244894,-3.469387755102042,000000000000
847872,-2.0000000000000013,-1.7142857142857142,1.0,12.0,0.14285714285714285,0.16326530612244894,-3.7142857142857153,000000000000
851968,-2.0000000000000013,-1.959183673469388,1.0,12.0,0.16326530612244894,0.16326530612244894,-3.9591836734693886,000000000000
856064,-2.0,-2.204081632653061,1.0,12.0,0.18367346938775508,0.16326530612244894,-4.204081632653061,111111111111
860160,-2.000000000000001,-2.4489795918367343,1.0,12.0,0.2040816326530612,0.16326530612244894,-4.4489795918367365,000000000000
864256,-2.0,-2.693877551020408,1.0,12.0,0.22448979591836726,0.16326530612244894,-4.6938775510204085,111111111111
868352,-2.000000000000001,-2.9387755102040813,1.0,12.0,0.24489795918367346,0.16326530612244894,-4.938775510204082,000000000000
872448,-2.000000000000001,-3.183673469387754,1.0,12.0,0.26530612244897955,0.16326530612244894,-5.183673469387756,111111111111
876544,-2.000000000000002,-3.4285714285714284,1.0,12.0,0.2857142857142857,0.16326530612244894,-5.4285714285714315,111111111111
880640,-2.000000000000001,-3.6734693877551017,1.0,12.0,0.3061224489795918,0.16326530612244894,-5.6734693877551035,111111111111
884736,-2.000000000000001,-3.918367346938776,1.0,12.0,0.32653061224489793,0.16326530612244894,-5.918367346938775,111111111111
888832,-2.0,-4.163265306122448,1.0,12.0,0.3469387755102041,0.16326530612244894,-6.16326530612245,111111111111
892928,-2.000000000000001,-4.408163265306122,1.0,12.0,0.36734693877551017,0.16326530612244894,-6.408163265306122,111111111111
897024,-2.000000000000001,-4.653061224489796,1.0,12.0,0.3877551020408163,0.16326530612244894,-6.6530612244897975,111111111111
901120,-2.0000000000000013,-4.897959183673469,1.0,12.0,0.4081632653061224,0.16326530612244894,-6.8979591836734695,111111111111
905216,-2.0000000000000027,-5.1428571428571415,1.0,12.0,0.42857142857142855,0.16326530612244894,-7.142857142857145,000000000000
909312,-2.0000000000000018,-5.387755102040815,1.0,12.0,0.4489795918367345,0.16326530612244894,-7.387755102040818,111111111111
913408,-2.000000000000002,-5.632653061224491,1.0,12.0,0.4693877551020408,0.16326530612244894,-7.632653061224492,000000000000
917504,-2.0000000000000004,-5.877551020408162,1.0,12.0,0.4897959183673469,0.16326530612244894,-7.877551020408162,111111111111
921600,-2.0000000000000004,-6.122448979591838,1.0,12.0,0.5102040816326531,0.16326530612244894,-8.122448979591837,111111111111
925696,-2.0000000000000004,-6.367346938775508,1.0,12.0,0.5306122448979591,0.16326530612244894,-8.36734693877551,111111111111
929792,-2.0000000000000004,-6.612244897959182,1.0,12.0,0.5510204081632653,0.16326530612244894,-8.612244897959183,111111111111
933888,-2.000000000000001,-6.857142857142858,1.0,12.0,0.5714285714285714,0.16326530612244894,-8.857142857142858,111111111111
937984,-2.0,-7.1020408163265305,1.0,12.0,0.5918367346938775,0.16326530612244894,-9.102040816326529,111111111111
942080,-2.000000000000001,-7.3469387755102025,1.0,12.0,0.6122448979591836,0.16326530612244894,-9.346938775510203,111111111111
946176,-2.0,-7.591836734693876,1.0,12.0,0.6326530612244897,0.16326530612244894,-9.591836734693876,111111111111
950272,-2.000000000000001,-7.83673469387755,1.0,12.0,0.6530612244897959,0.16326530612244894,-9.836734693877553,111111111111
954368,-2.0,-8.081632653061224,1.0,12.0,0.6734693877551021,0.16326530612244894,-10.081632653061224,111111111111
