,ground_J=0,-J_term,M^2,N,J,Delta,ground,index
116736,-2.000000000000001,-1.5714285714285714,1.0,11.0,0.14285714285714285,0.040816326530612235,-3.571428571428572,00000000000
118784,-2.0000000000000004,-1.7959183673469383,1.0,11.0,0.16326530612244894,0.040816326530612235,-3.795918367346939,11111111111
120832,-2.000000000000001,-2.020408163265306,1.0,11.0,0.18367346938775508,0.040816326530612235,-4.020408163265306,00000000000
122880,-2.0,-2.2448979591836733,1.0,11.0,0.2040816326530612,0.040816326530612235,-4.244897959183673,11111111111
124928,-2.0,-2.4693877551020407,1.0,11.0,0.22448979591836726,0.040816326530612235,-4.469387755102041,11111111111
126976,-2.0000000000000004,-2.6938775510204085,1.0,11.0,0.24489795918367346,0.040816326530612235,-4.6938775510204085,00000000000
129024,-2.0,-2.918367346938775,1.0,11.0,0.26530612244897955,0.040816326530612235,-4.918367346938775,11111111111
131072,-2.0,-3.1428571428571432,1.0,11.0,0.2857142857142857,0.040816326530612235,-5.1428571428571415,11111111111
133120,-2.000000000000001,-3.3673469387755097,1.0,11.0,0.3061224489795918,0.040816326530612235,-5.367346938775509,00000000000
135168,-2.000000000000001,-3.591836734693877,1.0,11.0,0.32653061224489793,0.040816326530612235,-5.591836734693878,00000000000
137216,-2.0,-3.8163265306122454,1.0,11.0,0.3469387755102041,0.040816326530612235,-5.816326530612245,11111111111
139264,-2.0,-4.040816326530612,1.0,11.0,0.36734693877551017,0.040816326530612235,-6.040816326530613,11111111111
141312,-2.0,-4.2653061224489806,1.0,11.0,0.3877551020408163,0.040816326530612235,-6.2653061224489806,11111111111
143360,-2.0,-4.489795918367347,1.0,11.0,0.4081632653061224,0.040816326530612235,-6.4897959183673475,11111111111
145408,-2.000000000000001,-4.714285714285714,1.0,11.0,0.42857142857142855,0.040816326530612235,-6.714285714285714,11111111111
147456,-2.0,-4.938775510204081,1.0,11.0,0.4489795918367345,0.040816326530612235,-6.938775510204081,11111111111
149504,-1.9999999999999991,-5.163265306122448,1.0,11.0,0.4693877551020408,0.040816326530612235,-7.163265306122447,00000000000
151552,-2.0,-5.387755102040817,1.0,11.0,0.4897959183673469,0.040816326530612235,-7.387755102040817,11111111111
153600,-2.000000000000001,-5.612244897959183,1.0,11.0,0.5102040816326531,0.040816326530612235,-7.612244897959185,11111111111
155648,-2.0000000000000004,-5.83673469387755,1.0,11.0,0.5306122448979591,0.040816326530612235,-7.83673469387755,00000000000
157696,-2.000000000000002,-6.061224489795919,1.0,11.0,0.5510204081632653,0.040816326530612235,-8.06122448979592,00000000000
159744,-2.000000000000002,-6.2857142857142865,1.0,11.0,0.5714285714285714,0.040816326530612235,-8.285714285714286,11111111111
161792,-2.0000000000000004,-6.5102040816326525,1.0,11.0,0.5918367346938775,0.040816326530612235,-8.510204081632653,11111111111
163840,-2.0,-6.7346938775510194,1.0,11.0,0.6122448979591836,0.040816326530612235,-8.734693877551019,11111111111
165888,-2.0,-6.959183673469387,1.0,11.0,0.6326530612244897,0.040816326530612235,-8.959183673469388,11111111111
167936,-2.0000000000000004,-7.183673469387754,1.0,11.0,0.6530612244897959,0.040816326530612235,-9.183673469387754,00000000000
169984,-2.0,-7.408163265306122,1.0,11.0,0.6734693877551021,0.040816326530612235,-9.408163265306124,11111111111
172032,-2.0,-7.632653061224491,1.0,11.0,0.6938775510204082,0.040816326530612235,-9.63265306122449,11111111111
174080,-2.0,-7.857142857142856,1.0,11.0,0.7142857142857142,0.040816326530612235,-9.857142857142854,11111111111
176128,-2.0000000000000018,-8.081632653061224,1.0,11.0,0.7346938775510203,0.040816326530612235,-10.081632653061224,00000000000
178176,-1.9999999999999996,-8.306122448979592,1.0,11.0,0.7551020408163265,0.040816326530612235,-10.306122448979592,11111111111
180224,-2.0000000000000004,-8.530612244897961,1.0,11.0,0.7755102040816326,0.040816326530612235,-10.530612244897961,11111111111
182272,-2.0,-8.755102040816325,1.0,11.0,0.7959183673469387,0.040816326530612235,-10.755102040816324,11111111111
184320,-2.0,-8.979591836734693,1.0,11.0,0.8163265306122448,0.040816326530612235,-10.979591836734693,11111111111
186368,-2.0000000000000018,-9.20408163265306,1.0,11.0,0.836734693877551,0.040816326530612235,-11.204081632653065,00000000000
188416,-1.9999999999999996,-9.428571428571429,1.0,11.0,0.8571428571428571,0.040816326530612235,-11.428571428571427,11111111111
190464,-2.0000000000000004,-9.653061224489797,1.0,11.0,0.8775510204081632,0.040816326530612235,-11.653061224489793,11111111111
192512,-2.000000000000001,-9.877551020408164,1.0,11.0,0.8979591836734693,0.040816326530612235,-11.877551020408163,11111111111
194560,-2.0,-10.102040816326527,1.0,11.0,0.9183673469387754,0.040816326530612235,-12.102040816326527,11111111111
196608,-2.0000000000000013,-10.326530612244897,1.0,11.0,0.9387755102040816,0.040816326530612235,-12.3265306122449,00000000000
198656,-2.0,-10.551020408163264,1.0,11.0,0.9591836734693876,0.040816326530612235,-12.551020408163266,11111111111
200704,-2.0,-10.775510204081634,1.0,11.0,0.979591836734694,0.040816326530612235,-12.775510204081634,11111111111
202752,-2.0,-11.0,1.0,11.0,1.0,0.040816326530612235,-13.0,11111111111
204800,-2.115238482445439,0.0,0.008264462809917356,11.0,0.0,0.08163265306122447,-2.115238482445439,01010110101
206848,-2.0,-0.22448979591836726,1.0,11.0,0.020408163265306117,0.08163265306122447,-2.2244897959183665,00000000000
208896,-2.0,-0.4489795918367345,1.0,11.0,0.040816326530612235,0.08163265306122447,-2.4489795918367343,11111111111
210944,-2.0,-0.6734693877551021,1.0,11.0,0.061224489795918366,0.08163265306122447,-2.673469387755102,11111111111
212992,-2.0000000000000004,-0.8979591836734693,1.0,11.0,0.08163265306122447,0.08163265306122447,-2.897959183673469,00000000000
215040,-2.000000000000001,-1.1224489795918366,1.0,11.0,0.1020408163265306,0.08163265306122447,-3.1224489795918373,00000000000
217088,-2.000000000000001,-1.3469387755102042,1.0,11.0,0.12244897959183673,0.08163265306122447,-3.346938775510205,00000000000
219136,-2.0000000000000004,-1.5714285714285714,1.0,11.0,0.14285714285714285,0.08163265306122447,-3.571428571428572,11111111111
221184,-2.0,-1.7959183673469383,1.0,11.0,0.16326530612244894,0.08163265306122447,-3.795918367346938,11111111111
223232,-2.000000000000001,-2.020408163265306,1.0,11.0,0.18367346938775508,0.08163265306122447,-4.020408163265306,11111111111
225280,-2.000000000000001,-2.2448979591836733,1.0,11.0,0.2040816326530612,0.08163265306122447,-4.244897959183675,00000000000
227328,-2.0,-2.4693877551020407,1.0,11.0,0.22448979591836726,0.08163265306122447,-4.469387755102041,00000000000
229376,-2.0,-2.6938775510204085,1.0,11.0,0.24489795918367346,0.08163265306122447,-4.6938775510204085,11111111111
231424,-2.0000000000000004,-2.918367346938775,1.0,11.0,0.26530612244897955,0.08163265306122447,-4.918367346938775,00000000000
233472,-2.0000000000000004,-3.1428571428571432,1.0,11.0,0.2857142857142857,0.08163265306122447,-5.142857142857143,00000000000
235520,-2.0000000000000004,-3.3673469387755097,1.0,11.0,0.3061224489795918,0.08163265306122447,-5.367346938775509,11111111111
237568,-2.0000000000000004,-3.591836734693877,1.0,11.0,0.32653061224489793,0.08163265306122447,-5.591836734693878,11111111111
239616,-2.0,-3.8163265306122454,1.0,11.0,0.3469387755102041,0.08163265306122447,-5.816326530612245,11111111111
241664,-2.0000000000000018,-4.040816326530612,1.0,11.0,0.36734693877551017,0.08163265306122447,-6.040816326530613,00000000000
243712,-2.0,-4.2653061224489806,1.0,11.0,0.3877551020408163,0.08163265306122447,-6.2653061224489806,00000000000
245760,-2.000000000000001,-4.489795918367347,1.0,11.0,0.4081632653061224,0.08163265306122447,-6.489795918367348,00000000000
247808,-2.0,-4.714285714285714,1.0,11.0,0.42857142857142855,0.08163265306122447,-6.7142857142857135,11111111111
249856,-2.000000000000001,-4.938775510204081,1.0,11.0,0.4489795918367345,0.08163265306122447,-6.938775510204081,00000000000
251904,-2.0,-5.163265306122448,1.0,11.0,0.4693877551020408,0.08163265306122447,-7.163265306122447,11111111111
253952,-2.0000000000000004,-5.387755102040817,1.0,11.0,0.4897959183673469,0.08163265306122447,-7.387755102040818,11111111111
256000,-2.0000000000000004,-5.612244897959183,1.0,11.0,0.5102040816326531,0.08163265306122447,-7.612244897959185,00000000000
258048,-2.0,-5.83673469387755,1.0,11.0,0.5306122448979591,0.08163265306122447,-7.83673469387755,00000000000
260096,-2.0,-6.061224489795919,1.0,11.0,0.5510204081632653,0.08163265306122447,-8.061224489795919,11111111111
262144,-2.000000000000001,-6.2857142857142865,1.0,11.0,0.5714285714285714,0.08163265306122447,-8.285714285714286,00000000000
264192,-2.000000000000001,-6.5102040816326525,1.0,11.0,0.5918367346938775,0.08163265306122447,-8.510204081632654,11111111111
266240,-1.9999999999999991,-6.7346938775510194,1.0,11.0,0.6122448979591836,0.08163265306122447,-8.734693877551019,11111111111
268288,-2.0,-6.959183673469387,1.0,11.0,0.6326530612244897,0.08163265306122447,-8.959183673469388,11111111111
270336,-1.9999999999999996,-7.183673469387754,1.0,11.0,0.6530612244897959,0.08163265306122447,-9.183673469387754,00000000000
272384,-2.0000000000000004,-7.408163265306122,1.0,11.0,0.6734693877551021,0.08163265306122447,-9.408163265306124,11111111111
274432,-2.0,-7.632653061224491,1.0,11.0,0.6938775510204082,0.08163265306122447,-9.63265306122449,11111111111
276480,-2.0,-7.857142857142856,1.0,11.0,0.7142857142857142,0.08163265306122447,-9.857142857142854,11111111111
278528,-1.9999999999999991,-8.081632653061224,1.0,11.0,0.7346938775510203,0.08163265306122447,-10.081632653061224,11111111111
280576,-2.0,-8.306122448979592,1.0,11.0,0.7551020408163265,0.08163265306122447,-10.306122448979592,11111111111
282624,-2.0000000000000013,-8.530612244897961,1.0,11.0,0.7755102040816326,0.08163265306122447,-10.530612244897961,00000000000
284672,-1.9999999999999991,-8.755102040816325,1.0,11.0,0.7959183673469387,0.08163265306122447,-10.755102040816324,11111111111
286720,-2.0,-8.979591836734693,1.0,11.0,0.8163265306122448,0.08163265306122447,-10.979591836734693,11111111111
288768,-2.0,-9.20408163265306,1.0,11.0,0.836734693877551,0.08163265306122447,-11.20408163265306,11111111111
290816,-2.0000000000000004,-9.428571428571429,1.0,11.0,0.8571428571428571,0.08163265306122447,-11.428571428571427,11111111111
292864,-2.0000000000000004,-9.653061224489797,1.0,11.0,0.8775510204081632,0.08163265306122447,-11.653061224489793,11111111111
294912,-2.0000000000000018,-9.877551020408164,1.0,11.0,0.8979591836734693,0.08163265306122447,-11.877551020408163,11111111111
296960,-2.0000000000000004,-10.102040816326527,1.0,11.0,0.9183673469387754,0.08163265306122447,-12.102040816326527,11111111111
299008,-2.0,-10.326530612244897,1.0,11.0,0.9387755102040816,0.08163265306122447,-12.326530612244895,11111111111
301056,-2.0000000000000004,-10.551020408163264,1.0,11.0,0.9591836734693876,0.08163265306122447,-12.551020408163266,11111111111
303104,-2.0,-10.775510204081634,1.0,11.0,0.979591836734694,0.08163265306122447,-12.775510204081634,11111111111
305152,-2.0000000000000004,-11.0,1.0,11.0,1.0,0.08163265306122447,-13.0,11111111111
307200,-2.1905924785475235,0.0,0.008264462809917356,11.0,0.0,0.12244897959183673,-2.1905924785475235,10010101010
309248,-2.000000000000003,-0.22448979591836726,1.0,11.0,0.020408163265306117,0.12244897959183673,-2.2244897959183705,11111111111
311296,-2.0000000000000004,-0.4489795918367345,1.0,11.0,0.040816326530612235,0.12244897959183673,-2.448979591836735,11111111111
313344,-2.0000000000000004,-0.6734693877551021,1.0,11.0,0.061224489795918366,0.12244897959183673,-2.6734693877551026,11111111111
315392,-2.0,-0.8979591836734693,1.0,11.0,0.08163265306122447,0.12244897959183673,-2.897959183673469,00000000000
317440,-2.0000000000000004,-1.1224489795918366,1.0,11.0,0.1020408163265306,0.12244897959183673,-3.1224489795918373,11111111111
319488,-2.0,-1.3469387755102042,1.0,11.0,0.12244897959183673,0.12244897959183673,-3.346938775510204,11111111111
321536,-2.0000000000000013,-1.5714285714285714,1.0,11.0,0.14285714285714285,0.12244897959183673,-3.571428571428573,11111111111
323584,-2.0,-1.7959183673469383,1.0,11.0,0.16326530612244894,0.12244897959183673,-3.7959183673469385,00000000000
325632,-2.0000000000000004,-2.020408163265306,1.0,11.0,0.18367346938775508,0.12244897959183673,-4.020408163265306,00000000000
327680,-2.0,-2.2448979591836733,1.0,11.0,0.2040816326530612,0.12244897959183673,-4.244897959183673,11111111111
329728,-2.0,-2.4693877551020407,1.0,11.0,0.22448979591836726,0.12244897959183673,-4.469387755102041,11111111111
331776,-2.000000000000001,-2.6938775510204085,1.0,11.0,0.24489795918367346,0.12244897959183673,-4.6938775510204085,11111111111
333824,-2.000000000000001,-2.918367346938775,1.0,11.0,0.26530612244897955,0.12244897959183673,-4.918367346938776,11111111111
335872,-2.000000000000001,-3.1428571428571432,1.0,11.0,0.2857142857142857,0.12244897959183673,-5.142857142857143,11111111111
337920,-2.0,-3.3673469387755097,1.0,11.0,0.3061224489795918,0.12244897959183673,-5.367346938775509,11111111111
339968,-2.0,-3.591836734693877,1.0,11.0,0.32653061224489793,0.12244897959183673,-5.591836734693876,11111111111
342016,-2.0,-3.8163265306122454,1.0,11.0,0.3469387755102041,0.12244897959183673,-5.816326530612245,00000000000
344064,-2.0000000000000004,-4.040816326530612,1.0,11.0,0.36734693877551017,0.12244897959183673,-6.040816326530613,00000000000
346112,-2.0000000000000004,-4.2653061224489806,1.0,11.0,0.3877551020408163,0.12244897959183673,-6.2653061224489806,11111111111
348160,-2.000000000000001,-4.489795918367347,1.0,11.0,0.4081632653061224,0.12244897959183673,-6.489795918367348,11111111111
350208,-1.9999999999999996,-4.714285714285714,1.0,11.0,0.42857142857142855,0.12244897959183673,-6.7142857142857135,11111111111
352256,-2.0,-4.938775510204081,1.0,11.0,0.4489795918367345,0.12244897959183673,-6.938775510204081,11111111111
354304,-2.0000000000000004,-5.163265306122448,1.0,11.0,0.4693877551020408,0.12244897959183673,-7.16326530612245,00000000000
356352,-2.000000000000001,-5.387755102040817,1.0,11.0,0.4897959183673469,0.12244897959183673,-7.387755102040818,00000000000
358400,-2.0000000000000013,-5.612244897959183,1.0,11.0,0.5102040816326531,0.12244897959183673,-7.612244897959185,11111111111
360448,-2.0,-5.83673469387755,1.0,11.0,0.5306122448979591,0.12244897959183673,-7.83673469387755,11111111111
362496,-2.0,-6.061224489795919,1.0,11.0,0.5510204081632653,0.12244897959183673,-8.061224489795919,11111111111
364544,-2.0,-6.2857142857142865,1.0,11.0,0.5714285714285714,0.12244897959183673,-8.285714285714285,11111111111
366592,-1.9999999999999991,-6.5102040816326525,1.0,11.0,0.5918367346938775,0.12244897959183673,-8.51020408163265,11111111111
368640,-2.0000000000000004,-6.7346938775510194,1.0,11.0,0.6122448979591836,0.12244897959183673,-8.734693877551019,11111111111
370688,-2.0000000000000004,-6.959183673469387,1.0,11.0,0.6326530612244897,0.12244897959183673,-8.959183673469388,00000000000
372736,-2.0000000000000004,-7.183673469387754,1.0,11.0,0.6530612244897959,0.12244897959183673,-9.183673469387754,11111111111
374784,-1.9999999999999996,-7.408163265306122,1.0,11.0,0.6734693877551021,0.12244897959183673,-9.408163265306124,11111111111
376832,-1.9999999999999996,-7.632653061224491,1.0,11.0,0.6938775510204082,0.12244897959183673,-9.63265306122449,11111111111
378880,-2.0,-7.857142857142856,1.0,11.0,0.7142857142857142,0.12244897959183673,-9.857142857142854,11111111111
380928,-2.0,-8.081632653061224,1.0,11.0,0.7346938775510203,0.12244897959183673,-10.081632653061224,11111111111
382976,-1.9999999999999996,-8.306122448979592,1.0,11.0,0.7551020408163265,0.12244897959183673,-10.306122448979592,11111111111
385024,-1.9999999999999996,-8.530612244897961,1.0,11.0,0.7755102040816326,0.12244897959183673,-10.530612244897961,11111111111
387072,-1.9999999999999991,-8.755102040816325,1.0,11.0,0.7959183673469387,0.12244897959183673,-10.755102040816324,11111111111
389120,-2.0,-8.979591836734693,1.0,11.0,0.8163265306122448,0.12244897959183673,-10.979591836734693,11111111111
391168,-2.0,-9.20408163265306,1.0,11.0,0.836734693877551,0.12244897959183673,-11.20408163265306,11111111111
393216,-2.0,-9.428571428571429,1.0,11.0,0.8571428571428571,0.12244897959183673,-11.428571428571427,00000000000
395264,-2.0,-9.653061224489797,1.0,11.0,0.8775510204081632,0.12244897959183673,-11.653061224489793,11111111111
397312,-2.0000000000000004,-9.877551020408164,1.0,11.0,0.8979591836734693,0.12244897959183673,-11.877551020408163,00000000000
399360,-1.9999999999999991,-10.102040816326527,1.0,11.0,0.9183673469387754,0.12244897959183673,-12.102040816326527,11111111111
401408,-2.0,-10.326530612244897,1.0,11.0,0.9387755102040816,0.12244897959183673,-12.326530612244895,11111111111
403456,-2.000000000000001,-10.551020408163264,1.0,11.0,0.9591836734693876,0.12244897959183673,-12.551020408163266,11111111111
405504,-2.0,-10.775510204081634,1.0,11.0,0.979591836734694,0.12244897959183673,-12.775510204081634,11111111111
407552,-2.0000000000000013,-11.0,1.0,11.0,1.0,0.12244897959183673,-13.000000000000002,00000000000
409600,-2.2674209867905484,0.0,0.008264462809917356,11.0,0.0,0.16326530612244894,-2.2674209867905484,10110101010
411648,-2.167843910552236,-0.061224489795918366,0.4049586776859504,11.0,0.020408163265306117,0.16326530612244894,-2.2290684003481545,11101011111
413696,-2.0000000000000004,-0.4489795918367345,1.0,11.0,0.040816326530612235,0.16326530612244894,-2.448979591836735,00000000000
415744,-2.0000000000000004,-0.6734693877551021,1.0,11.0,0.061224489795918366,0.16326530612244894,-2.6734693877551026,00000000000
417792,-2.0,-0.8979591836734693,1.0,11.0,0.08163265306122447,0.16326530612244894,-2.897959183673469,00000000000
419840,-2.000000000000001,-1.1224489795918366,1.0,11.0,0.1020408163265306,0.16326530612244894,-3.1224489795918373,00000000000
421888,-2.0000000000000027,-1.3469387755102042,1.0,11.0,0.12244897959183673,0.16326530612244894,-3.346938775510207,11111111111
423936,-2.000000000000001,-1.5714285714285714,1.0,11.0,0.14285714285714285,0.16326530612244894,-3.571428571428572,11111111111
425984,-2.0000000000000018,-1.7959183673469383,1.0,11.0,0.16326530612244894,0.16326530612244894,-3.79591836734694,11111111111
428032,-2.0000000000000004,-2.020408163265306,1.0,11.0,0.18367346938775508,0.16326530612244894,-4.020408163265306,00000000000
430080,-2.0,-2.2448979591836733,1.0,11.0,0.2040816326530612,0.16326530612244894,-4.244897959183673,11111111111
432128,-2.0,-2.4693877551020407,1.0,11.0,0.22448979591836726,0.16326530612244894,-4.469387755102041,00000000000
434176,-2.0,-2.6938775510204085,1.0,11.0,0.24489795918367346,0.16326530612244894,-4.6938775510204085,11111111111
436224,-2.0,-2.918367346938775,1.0,11.0,0.26530612244897955,0.16326530612244894,-4.918367346938775,11111111111
438272,-2.0,-3.1428571428571432,1.0,11.0,0.2857142857142857,0.16326530612244894,-5.1428571428571415,11111111111
440320,-2.0000000000000018,-3.3673469387755097,1.0,11.0,0.3061224489795918,0.16326530612244894,-5.367346938775512,00000000000
442368,-2.0,-3.591836734693877,1.0,11.0,0.32653061224489793,0.16326530612244894,-5.591836734693876,11111111111
444416,-2.0000000000000004,-3.8163265306122454,1.0,11.0,0.3469387755102041,0.16326530612244894,-5.816326530612246,11111111111
446464,-2.0,-4.040816326530612,1.0,11.0,0.36734693877551017,0.16326530612244894,-6.040816326530613,11111111111
448512,-2.0,-4.2653061224489806,1.0,11.0,0.3877551020408163,0.16326530612244894,-6.2653061224489806,11111111111
450560,-2.0000000000000004,-4.489795918367347,1.0,11.0,0.4081632653061224,0.16326530612244894,-6.489795918367348,00000000000
452608,-2.0,-4.714285714285714,1.0,11.0,0.42857142857142855,0.16326530612244894,-6.7142857142857135,11111111111
454656,-2.0,-4.938775510204081,1.0,11.0,0.4489795918367345,0.16326530612244894,-6.938775510204081,00000000000
456704,-2.0,-5.163265306122448,1.0,11.0,0.4693877551020408,0.16326530612244894,-7.163265306122447,11111111111
458752,-2.0,-5.387755102040817,1.0,11.0,0.4897959183673469,0.16326530612244894,-7.387755102040817,00000000000
460800,-2.0000000000000004,-5.612244897959183,1.0,11.0,0.5102040816326531,0.16326530612244894,-7.612244897959185,00000000000
462848,-2.0000000000000004,-5.83673469387755,1.0,11.0,0.5306122448979591,0.16326530612244894,-7.83673469387755,00000000000
464896,-2.0,-6.061224489795919,1.0,11.0,0.5510204081632653,0.16326530612244894,-8.061224489795919,11111111111
466944,-2.0,-6.2857142857142865,1.0,11.0,0.5714285714285714,0.16326530612244894,-8.285714285714285,11111111111
468992,-2.0,-6.5102040816326525,1.0,11.0,0.5918367346938775,0.16326530612244894,-8.510204081632653,11111111111
471040,-2.0000000000000004,-6.7346938775510194,1.0,11.0,0.6122448979591836,0.16326530612244894,-8.734693877551019,11111111111
473088,-2.0,-6.959183673469387,1.0,11.0,0.6326530612244897,0.16326530612244894,-8.959183673469388,11111111111
475136,-2.0000000000000004,-7.183673469387754,1.0,11.0,0.6530612244897959,0.16326530612244894,-9.183673469387754,11111111111
477184,-2.0,-7.408163265306122,1.0,11.0,0.6734693877551021,0.16326530612244894,-9.408163265306124,11111111111
479232,-2.0000000000000004,-7.632653061224491,1.0,11.0,0.6938775510204082,0.16326530612244894,-9.63265306122449,11111111111
481280,-2.0,-7.857142857142856,1.0,11.0,0.7142857142857142,0.16326530612244894,-9.857142857142854,11111111111
483328,-2.000000000000001,-8.081632653061224,1.0,11.0,0.7346938775510203,0.16326530612244894,-10.081632653061224,11111111111
