ground_J=0,-J_term,M^2,N,J,Delta,ground,index
-2.0000000000000013,-3.0612244897959187,1.0,6.0,0.5102040816326531,0.0,-5.06122448979592,000000
-2.000000000000001,-3.183673469387754,1.0,6.0,0.5306122448979591,0.0,-5.183673469387756,111111
-2.0,-3.3061224489795915,1.0,6.0,0.5510204081632653,0.0,-5.3061224489795915,111111
-2.0,-3.4285714285714284,1.0,6.0,0.5714285714285714,0.0,-5.428571428571429,111111
-2.0,-3.5510204081632653,1.0,6.0,0.5918367346938775,0.0,-5.551020408163265,111111
-2.0,-3.6734693877551017,1.0,6.0,0.6122448979591836,0.0,-5.673469387755104,111111
-2.0000000000000004,-3.795918367346938,1.0,6.0,0.6326530612244897,0.0,-5.795918367346939,111111
-2.0,-3.9183673469387763,1.0,6.0,0.6530612244897959,0.0,-5.918367346938775,111111
-2.000000000000001,-4.040816326530612,1.0,6.0,0.6734693877551021,0.0,-6.040816326530613,111111
-2.000000000000002,-4.163265306122448,1.0,6.0,0.6938775510204082,0.0,-6.163265306122451,111111
-2.0000000000000004,-4.285714285714286,1.0,6.0,0.7142857142857142,0.0,-6.2857142857142865,111111
-2.0000000000000013,-4.408163265306122,1.0,6.0,0.7346938775510203,0.0,-6.408163265306124,111111
-2.000000000000001,-4.530612244897959,1.0,6.0,0.7551020408163265,0.0,-6.53061224489796,111111
-2.0,-4.653061224489796,1.0,6.0,0.7755102040816326,0.0,-6.653061224489796,000000
-2.0,-4.775510204081632,1.0,6.0,0.7959183673469387,0.0,-6.775510204081633,111111
-2.0,-4.897959183673469,1.0,6.0,0.8163265306122448,0.0,-6.897959183673469,111111
-2.000000000000001,-5.020408163265306,1.0,6.0,0.836734693877551,0.0,-7.020408163265308,111111
-2.0000000000000004,-5.1428571428571415,1.0,6.0,0.8571428571428571,0.0,-7.142857142857142,111111
-2.0,-5.2653061224489806,1.0,6.0,0.8775510204081632,0.0,-7.265306122448979,111111
-2.0,-5.387755102040815,1.0,6.0,0.8979591836734693,0.0,-7.387755102040815,111111
-2.0,-5.5102040816326525,1.0,6.0,0.9183673469387754,0.0,-7.5102040816326525,111111
-2.000000000000001,-5.632653061224492,1.0,6.0,0.9387755102040816,0.0,-7.632653061224492,000000
-2.0,-5.755102040816326,1.0,6.0,0.9591836734693876,0.0,-7.755102040816326,000000
-2.000000000000001,-5.877551020408162,1.0,6.0,0.9795918367346941,0.0,-7.877551020408164,000000
-2.0000000000000013,-6.0,1.0,6.0,1.0,0.0,-8.000000000000002,111111
-2.081632653061225,0.0,0.0,6.0,0.0,0.040816326530612235,-2.081632653061225,101010
-2.000000000000001,-0.12244897959183673,1.0,6.0,0.020408163265306117,0.040816326530612235,-2.1224489795918378,000000
-2.000000000000001,-0.24489795918367346,1.0,6.0,0.040816326530612235,0.040816326530612235,-2.2448979591836737,000000
-2.000000000000001,-0.36734693877551017,1.0,6.0,0.061224489795918366,0.040816326530612235,-2.3673469387755106,000000
-2.0,-0.4897959183673469,1.0,6.0,0.08163265306122447,0.040816326530612235,-2.489795918367347,111111
-2.000000000000002,-0.6122448979591836,1.0,6.0,0.1020408163265306,0.040816326530612235,-2.6122448979591857,111111
-2.0000000000000004,-0.7346938775510203,1.0,6.0,0.12244897959183673,0.040816326530612235,-2.734693877551021,111111
-2.000000000000001,-0.8571428571428571,1.0,6.0,0.14285714285714285,0.040816326530612235,-2.857142857142858,111111
-2.0,-0.9795918367346941,1.0,6.0,0.16326530612244894,0.040816326530612235,-2.9795918367346936,111111
-2.0000000000000013,-1.1020408163265305,1.0,6.0,0.18367346938775508,0.040816326530612235,-3.102040816326532,000000
-2.000000000000001,-1.2244897959183672,1.0,6.0,0.2040816326530612,0.040816326530612235,-3.2244897959183683,000000
-2.000000000000001,-1.3469387755102038,1.0,6.0,0.22448979591836726,0.040816326530612235,-3.3469387755102047,111111
-2.0000000000000018,-1.4693877551020411,1.0,6.0,0.24489795918367346,0.040816326530612235,-3.4693877551020424,111111
-2.0000000000000018,-1.591836734693877,1.0,6.0,0.26530612244897955,0.040816326530612235,-3.591836734693879,111111
-2.0,-1.7142857142857142,1.0,6.0,0.2857142857142857,0.040816326530612235,-3.7142857142857135,111111
-2.000000000000001,-1.8367346938775508,1.0,6.0,0.3061224489795918,0.040816326530612235,-3.8367346938775517,111111
-2.0,-1.9591836734693882,1.0,6.0,0.32653061224489793,0.040816326530612235,-3.9591836734693877,111111
-2.0000000000000004,-2.0816326530612246,1.0,6.0,0.3469387755102041,0.040816326530612235,-4.0816326530612255,000000
-2.0000000000000004,-2.204081632653061,1.0,6.0,0.36734693877551017,0.040816326530612235,-4.204081632653061,111111
-2.0000000000000004,-2.326530612244898,1.0,6.0,0.3877551020408163,0.040816326530612235,-4.326530612244898,000000
-2.0000000000000004,-2.4489795918367343,1.0,6.0,0.4081632653061224,0.040816326530612235,-4.4489795918367365,111111
-2.0000000000000004,-2.5714285714285707,1.0,6.0,0.42857142857142855,0.040816326530612235,-4.571428571428571,111111
-2.0,-2.6938775510204085,1.0,6.0,0.4489795918367345,0.040816326530612235,-4.6938775510204085,111111
-2.0000000000000004,-2.8163265306122454,1.0,6.0,0.4693877551020408,0.040816326530612235,-4.816326530612246,111111
-2.0,-2.9387755102040813,1.0,6.0,0.4897959183673469,0.040816326530612235,-4.938775510204081,111111
-2.0,-3.0612244897959187,1.0,6.0,0.5102040816326531,0.040816326530612235,-5.061224489795919,111111
-2.0000000000000004,-3.183673469387754,1.0,6.0,0.5306122448979591,0.040816326530612235,-5.183673469387755,000000
-2.0,-3.3061224489795915,1.0,6.0,0.5510204081632653,0.040816326530612235,-5.3061224489795915,111111
-2.000000000000001,-3.4285714285714284,1.0,6.0,0.5714285714285714,0.040816326530612235,-5.428571428571429,111111
-2.000000000000001,-3.5510204081632653,1.0,6.0,0.5918367346938775,0.040816326530612235,-5.551020408163266,111111
-2.0,-3.6734693877551017,1.0,6.0,0.6122448979591836,0.040816326530612235,-5.673469387755104,111111
-2.0000000000000013,-3.795918367346938,1.0,6.0,0.6326530612244897,0.040816326530612235,-5.795918367346939,000000
-2.0,-3.9183673469387763,1.0,6.0,0.6530612244897959,0.040816326530612235,-5.918367346938775,111111
-2.0000000000000018,-4.040816326530612,1.0,6.0,0.6734693877551021,0.040816326530612235,-6.040816326530613,000000
-2.000000000000001,-4.163265306122448,1.0,6.0,0.6938775510204082,0.040816326530612235,-6.16326530612245,000000
-2.0,-4.285714285714286,1.0,6.0,0.7142857142857142,0.040816326530612235,-6.2857142857142865,111111
-2.0,-4.408163265306122,1.0,6.0,0.7346938775510203,0.040816326530612235,-6.408163265306122,111111
-2.0,-4.530612244897959,1.0,6.0,0.7551020408163265,0.040816326530612235,-6.530612244897959,111111
-2.0000000000000018,-4.653061224489796,1.0,6.0,0.7755102040816326,0.040816326530612235,-6.6530612244897975,111111
-2.000000000000001,-4.775510204081632,1.0,6.0,0.7959183673469387,0.040816326530612235,-6.775510204081633,000000
-2.000000000000001,-4.897959183673469,1.0,6.0,0.8163265306122448,0.040816326530612235,-6.8979591836734695,111111
-2.000000000000001,-5.020408163265306,1.0,6.0,0.836734693877551,0.040816326530612235,-7.020408163265308,111111
-2.000000000000001,-5.1428571428571415,1.0,6.0,0.8571428571428571,0.040816326530612235,-7.142857142857142,111111
-2.0,-5.2653061224489806,1.0,6.0,0.8775510204081632,0.040816326530612235,-7.265306122448979,111111
-2.0000000000000004,-5.387755102040815,1.0,6.0,0.8979591836734693,0.040816326530612235,-7.387755102040815,111111
-2.0,-5.5102040816326525,1.0,6.0,0.9183673469387754,0.040816326530612235,-7.5102040816326525,111111
-2.0000000000000013,-5.632653061224492,1.0,6.0,0.9387755102040816,0.040816326530612235,-7.632653061224492,111111
-2.0000000000000004,-5.755102040816326,1.0,6.0,0.9591836734693876,0.040816326530612235,-7.755102040816327,111111
-2.000000000000001,-5.877551020408162,1.0,6.0,0.9795918367346941,0.040816326530612235,-7.877551020408164,111111
-2.0000000000000004,-6.0,1.0,6.0,1.0,0.040816326530612235,-8.0,111111
-2.1632653061224505,0.0,0.0,6.0,0.0,0.08163265306122447,-2.1632653061224505,010101
-2.000000000000001,-0.12244897959183673,1.0,6.0,0.020408163265306117,0.08163265306122447,-2.1224489795918378,000000
-2.000000000000001,-0.24489795918367346,1.0,6.0,0.040816326530612235,0.08163265306122447,-2.2448979591836737,111111
-2.0000000000000004,-0.36734693877551017,1.0,6.0,0.061224489795918366,0.08163265306122447,-2.3673469387755106,000000
-2.0000000000000004,-0.4897959183673469,1.0,6.0,0.08163265306122447,0.08163265306122447,-2.4897959183673475,000000
-2.000000000000001,-0.6122448979591836,1.0,6.0,0.1020408163265306,0.08163265306122447,-2.6122448979591844,111111
-2.0000000000000004,-0.7346938775510203,1.0,6.0,0.12244897959183673,0.08163265306122447,-2.734693877551021,111111
-2.0,-0.8571428571428571,1.0,6.0,0.14285714285714285,0.08163265306122447,-2.8571428571428568,000000
-2.0000000000000004,-0.9795918367346941,1.0,6.0,0.16326530612244894,0.08163265306122447,-2.9795918367346936,111111
-2.000000000000001,-1.1020408163265305,1.0,6.0,0.18367346938775508,0.08163265306122447,-3.1020408163265314,000000
-2.000000000000001,-1.2244897959183672,1.0,6.0,0.2040816326530612,0.08163265306122447,-3.2244897959183683,111111
-2.0,-1.3469387755102038,1.0,6.0,0.22448979591836726,0.08163265306122447,-3.346938775510204,111111
-2.0000000000000004,-1.4693877551020411,1.0,6.0,0.24489795918367346,0.08163265306122447,-3.4693877551020407,000000
-2.0000000000000004,-1.591836734693877,1.0,6.0,0.26530612244897955,0.08163265306122447,-3.591836734693877,000000
-2.0000000000000004,-1.7142857142857142,1.0,6.0,0.2857142857142857,0.08163265306122447,-3.7142857142857135,000000
-2.000000000000002,-1.8367346938775508,1.0,6.0,0.3061224489795918,0.08163265306122447,-3.8367346938775535,111111
-2.0000000000000004,-1.9591836734693882,1.0,6.0,0.32653061224489793,0.08163265306122447,-3.959183673469388,111111
-2.000000000000001,-2.0816326530612246,1.0,6.0,0.3469387755102041,0.08163265306122447,-4.0816326530612255,111111
-2.000000000000001,-2.204081632653061,1.0,6.0,0.36734693877551017,0.08163265306122447,-4.204081632653062,111111
-2.000000000000001,-2.326530612244898,1.0,6.0,0.3877551020408163,0.08163265306122447,-4.326530612244898,111111
-2.0000000000000018,-2.4489795918367343,1.0,6.0,0.4081632653061224,0.08163265306122447,-4.4489795918367365,111111
-2.0,-2.5714285714285707,1.0,6.0,0.42857142857142855,0.08163265306122447,-4.571428571428571,111111
-2.0,-2.6938775510204085,1.0,6.0,0.4489795918367345,0.08163265306122447,-4.6938775510204085,000000
-2.0000000000000004,-2.8163265306122454,1.0,6.0,0.4693877551020408,0.08163265306122447,-4.816326530612246,000000
-2.0,-2.9387755102040813,1.0,6.0,0.4897959183673469,0.08163265306122447,-4.938775510204081,111111
-2.0,-3.0612244897959187,1.0,6.0,0.5102040816326531,0.08163265306122447,-5.061224489795919,111111
-2.0000000000000004,-3.183673469387754,1.0,6.0,0.5306122448979591,0.08163265306122447,-5.183673469387755,111111
-2.0000000000000004,-3.3061224489795915,1.0,6.0,0.5510204081632653,0.08163265306122447,-5.3061224489795915,111111
-2.0,-3.4285714285714284,1.0,6.0,0.5714285714285714,0.08163265306122447,-5.428571428571429,111111
-2.000000000000001,-3.5510204081632653,1.0,6.0,0.5918367346938775,0.08163265306122447,-5.551020408163266,000000
-2.0,-3.6734693877551017,1.0,6.0,0.6122448979591836,0.08163265306122447,-5.673469387755104,111111
-2.0,-3.795918367346938,1.0,6.0,0.6326530612244897,0.08163265306122447,-5.795918367346937,111111
-2.0000000000000013,-3.9183673469387763,1.0,6.0,0.6530612244897959,0.08163265306122447,-5.918367346938775,000000
-2.0000000000000013,-4.040816326530612,1.0,6.0,0.6734693877551021,0.08163265306122447,-6.040816326530613,111111
-2.0000000000000004,-4.163265306122448,1.0,6.0,0.6938775510204082,0.08163265306122447,-6.16326530612245,111111
-2.000000000000001,-4.285714285714286,1.0,6.0,0.7142857142857142,0.08163265306122447,-6.285714285714287,111111
-2.0000000000000027,-4.408163265306122,1.0,6.0,0.7346938775510203,0.08163265306122447,-6.408163265306125,000000
-2.0,-4.530612244897959,1.0,6.0,0.7551020408163265,0.08163265306122447,-6.530612244897959,111111
-2.0,-4.653061224489796,1.0,6.0,0.7755102040816326,0.08163265306122447,-6.653061224489796,111111
-2.0,-4.775510204081632,1.0,6.0,0.7959183673469387,0.08163265306122447,-6.775510204081633,111111
-2.0000000000000004,-4.897959183673469,1.0,6.0,0.8163265306122448,0.08163265306122447,-6.8979591836734695,111111
-2.0000000000000004,-5.020408163265306,1.0,6.0,0.836734693877551,0.08163265306122447,-7.020408163265308,111111
-2.0,-5.1428571428571415,1.0,6.0,0.8571428571428571,0.08163265306122447,-7.142857142857142,111111
-2.0,-5.2653061224489806,1.0,6.0,0.8775510204081632,0.08163265306122447,-7.265306122448979,000000
-2.0000000000000004,-5.387755102040815,1.0,6.0,0.8979591836734693,0.08163265306122447,-7.387755102040815,111111
-2.0000000000000004,-5.5102040816326525,1.0,6.0,0.9183673469387754,0.08163265306122447,-7.5102040816326525,111111
-2.0,-5.632653061224492,1.0,6.0,0.9387755102040816,0.08163265306122447,-7.632653061224492,111111
-2.0000000000000004,-5.755102040816326,1.0,6.0,0.9591836734693876,0.08163265306122447,-7.755102040816327,111111
-2.0,-5.877551020408162,1.0,6.0,0.9795918367346941,0.08163265306122447,-7.877551020408162,111111
-2.0000000000000004,-6.0,1.0,6.0,1.0,0.08163265306122447,-8.0,111111
-2.2448979591836737,0.0,0.0,6.0,0.0,0.12244897959183673,-2.2448979591836737,101010
-2.092550853819231,-0.040816326530612235,0.4444444444444444,6.0,0.020408163265306117,0.12244897959183673,-2.133367180349844,111011
-2.0000000000000004,-0.24489795918367346,1.0,6.0,0.040816326530612235,0.12244897959183673,-2.2448979591836737,111111
-2.0000000000000018,-0.36734693877551017,1.0,6.0,0.061224489795918366,0.12244897959183673,-2.3673469387755115,111111
-2.0000000000000013,-0.4897959183673469,1.0,6.0,0.08163265306122447,0.12244897959183673,-2.4897959183673484,000000
-2.0000000000000004,-0.6122448979591836,1.0,6.0,0.1020408163265306,0.12244897959183673,-2.612244897959184,111111
-2.000000000000001,-0.7346938775510203,1.0,6.0,0.12244897959183673,0.12244897959183673,-2.734693877551021,111111
-2.0000000000000004,-0.8571428571428571,1.0,6.0,0.14285714285714285,0.12244897959183673,-2.8571428571428577,111111
-2.0,-0.9795918367346941,1.0,6.0,0.16326530612244894,0.12244897959183673,-2.9795918367346936,000000
-2.0000000000000018,-1.1020408163265305,1.0,6.0,0.18367346938775508,0.12244897959183673,-3.1020408163265323,000000
-2.0,-1.2244897959183672,1.0,6.0,0.2040816326530612,0.12244897959183673,-3.224489795918367,111111
-2.0000000000000013,-1.3469387755102038,1.0,6.0,0.22448979591836726,0.12244897959183673,-3.346938775510205,000000
-2.0000000000000004,-1.4693877551020411,1.0,6.0,0.24489795918367346,0.12244897959183673,-3.4693877551020407,000000
-2.0,-1.591836734693877,1.0,6.0,0.26530612244897955,0.12244897959183673,-3.591836734693877,111111
-2.0000000000000004,-1.7142857142857142,1.0,6.0,0.2857142857142857,0.12244897959183673,-3.7142857142857135,111111
-2.0000000000000004,-1.8367346938775508,1.0,6.0,0.3061224489795918,0.12244897959183673,-3.8367346938775513,111111
-2.000000000000001,-1.9591836734693882,1.0,6.0,0.32653061224489793,0.12244897959183673,-3.9591836734693886,111111
-2.0000000000000004,-2.0816326530612246,1.0,6.0,0.3469387755102041,0.12244897959183673,-4.0816326530612255,111111
-2.0000000000000004,-2.204081632653061,1.0,6.0,0.36734693877551017,0.12244897959183673,-4.204081632653061,111111
-2.0000000000000004,-2.326530612244898,1.0,6.0,0.3877551020408163,0.12244897959183673,-4.326530612244898,000000
-2.000000000000001,-2.4489795918367343,1.0,6.0,0.4081632653061224,0.12244897959183673,-4.4489795918367365,111111
-2.0,-2.5714285714285707,1.0,6.0,0.42857142857142855,0.12244897959183673,-4.571428571428571,111111
-2.0000000000000004,-2.6938775510204085,1.0,6.0,0.4489795918367345,0.12244897959183673,-4.6938775510204085,111111
-2.0000000000000004,-2.8163265306122454,1.0,6.0,0.4693877551020408,0.12244897959183673,-4.816326530612246,111111
-2.0000000000000004,-2.9387755102040813,1.0,6.0,0.4897959183673469,0.12244897959183673,-4.938775510204081,111111
-2.0000000000000004,-3.0612244897959187,1.0,6.0,0.5102040816326531,0.12244897959183673,-5.061224489795919,111111
-2.0000000000000004,-3.183673469387754,1.0,6.0,0.5306122448979591,0.12244897959183673,-5.183673469387755,111111
-2.0,-3.3061224489795915,1.0,6.0,0.5510204081632653,0.12244897959183673,-5.3061224489795915,111111
-2.000000000000001,-3.4285714285714284,1.0,6.0,0.5714285714285714,0.12244897959183673,-5.428571428571429,111111
-2.0000000000000004,-3.5510204081632653,1.0,6.0,0.5918367346938775,0.12244897959183673,-5.551020408163266,000000
-2.0000000000000004,-3.6734693877551017,1.0,6.0,0.6122448979591836,0.12244897959183673,-5.673469387755104,000000
-2.0000000000000018,-3.795918367346938,1.0,6.0,0.6326530612244897,0.12244897959183673,-5.79591836734694,000000
-2.000000000000001,-3.9183673469387763,1.0,6.0,0.6530612244897959,0.12244897959183673,-5.918367346938775,111111
-2.000000000000001,-4.040816326530612,1.0,6.0,0.6734693877551021,0.12244897959183673,-6.040816326530613,111111
-2.0000000000000004,-4.163265306122448,1.0,6.0,0.6938775510204082,0.12244897959183673,-6.16326530612245,111111
-2.0,-4.285714285714286,1.0,6.0,0.7142857142857142,0.12244897959183673,-6.2857142857142865,111111
-2.0,-4.408163265306122,1.0,6.0,0.7346938775510203,0.12244897959183673,-6.408163265306122,111111
-2.0,-4.530612244897959,1.0,6.0,0.7551020408163265,0.12244897959183673,-6.530612244897959,111111
-2.000000000000002,-4.653061224489796,1.0,6.0,0.7755102040816326,0.12244897959183673,-6.6530612244897975,000000
-2.000000000000002,-4.775510204081632,1.0,6.0,0.7959183673469387,0.12244897959183673,-6.775510204081634,111111
-2.0000000000000018,-4.897959183673469,1.0,6.0,0.8163265306122448,0.12244897959183673,-6.89795918367347,111111
-2.000000000000001,-5.020408163265306,1.0,6.0,0.836734693877551,0.12244897959183673,-7.020408163265308,111111
-2.0,-5.1428571428571415,1.0,6.0,0.8571428571428571,0.12244897959183673,-7.142857142857142,111111
-2.0,-5.2653061224489806,1.0,6.0,0.8775510204081632,0.12244897959183673,-7.265306122448979,111111
-2.000000000000001,-5.387755102040815,1.0,6.0,0.8979591836734693,0.12244897959183673,-7.387755102040818,000000
-2.0000000000000004,-5.5102040816326525,1.0,6.0,0.9183673469387754,0.12244897959183673,-7.5102040816326525,111111
-2.0,-5.632653061224492,1.0,6.0,0.9387755102040816,0.12244897959183673,-7.632653061224492,111111
-2.0000000000000004,-5.755102040816326,1.0,6.0,0.9591836734693876,0.12244897959183673,-7.755102040816327,000000
-2.000000000000001,-5.877551020408162,1.0,6.0,0.9795918367346941,0.12244897959183673,-7.877551020408164,000000
-2.000000000000001,-6.0,1.0,6.0,1.0,0.12244897959183673,-8.0,111111
-2.3265306122448983,0.0,0.0,6.0,0.0,0.16326530612244894,-2.3265306122448983,010101
-2.3265306122448983,0.12244897959183673,0.0,6.0,0.020408163265306117,0.16326530612244894,-2.204081632653061,101010
-2.000000000000001,-0.24489795918367346,1.0,6.0,0.040816326530612235,0.16326530612244894,-2.2448979591836737,111111
-2.0000000000000004,-0.36734693877551017,1.0,6.0,0.061224489795918366,0.16326530612244894,-2.3673469387755106,111111
-2.0,-0.4897959183673469,1.0,6.0,0.08163265306122447,0.16326530612244894,-2.489795918367347,111111
-2.0,-0.6122448979591836,1.0,6.0,0.1020408163265306,0.16326530612244894,-2.6122448979591835,111111
-2.0,-0.7346938775510203,1.0,6.0,0.12244897959183673,0.16326530612244894,-2.7346938775510203,111111
-2.000000000000001,-0.8571428571428571,1.0,6.0,0.14285714285714285,0.16326530612244894,-2.857142857142858,111111
-2.0,-0.9795918367346941,1.0,6.0,0.16326530612244894,0.16326530612244894,-2.9795918367346936,111111
-2.000000000000001,-1.1020408163265305,1.0,6.0,0.18367346938775508,0.16326530612244894,-3.1020408163265314,000000
-2.000000000000001,-1.2244897959183672,1.0,6.0,0.2040816326530612,0.16326530612244894,-3.2244897959183683,111111
-2.0000000000000004,-1.3469387755102038,1.0,6.0,0.22448979591836726,0.16326530612244894,-3.346938775510204,000000
-2.0000000000000004,-1.4693877551020411,1.0,6.0,0.24489795918367346,0.16326530612244894,-3.4693877551020407,000000
-2.000000000000001,-1.591836734693877,1.0,6.0,0.26530612244897955,0.16326530612244894,-3.591836734693877,111111
-2.0000000000000013,-1.7142857142857142,1.0,6.0,0.2857142857142857,0.16326530612244894,-3.7142857142857153,111111
-2.000000000000001,-1.8367346938775508,1.0,6.0,0.3061224489795918,0.16326530612244894,-3.8367346938775517,111111
-2.0000000000000004,-1.9591836734693882,1.0,6.0,0.32653061224489793,0.16326530612244894,-3.959183673469388,111111
-2.000000000000001,-2.0816326530612246,1.0,6.0,0.3469387755102041,0.16326530612244894,-4.0816326530612255,000000
-2.000000000000001,-2.204081632653061,1.0,6.0,0.36734693877551017,0.16326530612244894,-4.204081632653062,000000
-2.000000000000002,-2.326530612244898,1.0,6.0,0.3877551020408163,0.16326530612244894,-4.3265306122449,000000
-2.000000000000001,-2.4489795918367343,1.0,6.0,0.4081632653061224,0.16326530612244894,-4.4489795918367365,000000
-2.0,-2.5714285714285707,1.0,6.0,0.42857142857142855,0.16326530612244894,-4.571428571428571,000000
-2.000000000000001,-2.6938775510204085,1.0,6.0,0.4489795918367345,0.16326530612244894,-4.6938775510204085,111111
-2.0,-2.8163265306122454,1.0,6.0,0.4693877551020408,0.16326530612244894,-4.816326530612245,111111
-2.0000000000000013,-2.9387755102040813,1.0,6.0,0.4897959183673469,0.16326530612244894,-4.938775510204083,111111
-2.0000000000000004,-3.0612244897959187,1.0,6.0,0.5102040816326531,0.16326530612244894,-5.061224489795919,111111
-2.0000000000000004,-3.183673469387754,1.0,6.0,0.5306122448979591,0.16326530612244894,-5.183673469387755,111111
-2.0,-3.3061224489795915,1.0,6.0,0.5510204081632653,0.16326530612244894,-5.3061224489795915,111111
-2.000000000000001,-3.4285714285714284,1.0,6.0,0.5714285714285714,0.16326530612244894,-5.428571428571429,111111
-2.000000000000001,-3.5510204081632653,1.0,6.0,0.5918367346938775,0.16326530612244894,-5.551020408163266,111111
-2.0000000000000013,-3.6734693877551017,1.0,6.0,0.6122448979591836,0.16326530612244894,-5.6734693877551035,111111
-2.0000000000000004,-3.795918367346938,1.0,6.0,0.6326530612244897,0.16326530612244894,-5.795918367346939,000000
-2.000000000000001,-3.9183673469387763,1.0,6.0,0.6530612244897959,0.16326530612244894,-5.918367346938775,111111
-2.0000000000000018,-4.040816326530612,1.0,6.0,0.6734693877551021,0.16326530612244894,-6.040816326530613,111111
-2.0000000000000013,-4.163265306122448,1.0,6.0,0.6938775510204082,0.16326530612244894,-6.163265306122451,000000
-2.0000000000000013,-4.285714285714286,1.0,6.0,0.7142857142857142,0.16326530612244894,-6.2857142857142865,111111
-2.0,-4.408163265306122,1.0,6.0,0.7346938775510203,0.16326530612244894,-6.408163265306122,111111
-2.0000000000000004,-4.530612244897959,1.0,6.0,0.7551020408163265,0.16326530612244894,-6.530612244897959,111111
-2.0000000000000004,-4.653061224489796,1.0,6.0,0.7755102040816326,0.16326530612244894,-6.6530612244897975,000000
-2.000000000000001,-4.775510204081632,1.0,6.0,0.7959183673469387,0.16326530612244894,-6.775510204081633,000000
-2.0000000000000004,-4.897959183673469,1.0,6.0,0.8163265306122448,0.16326530612244894,-6.8979591836734695,111111
-2.0000000000000004,-5.020408163265306,1.0,6.0,0.836734693877551,0.16326530612244894,-7.020408163265308,111111
-2.0,-5.1428571428571415,1.0,6.0,0.8571428571428571,0.16326530612244894,-7.142857142857142,111111
-2.0000000000000013,-5.2653061224489806,1.0,6.0,0.8775510204081632,0.16326530612244894,-7.265306122448982,111111
-2.0000000000000004,-5.387755102040815,1.0,6.0,0.8979591836734693,0.16326530612244894,-7.387755102040815,111111
-2.0,-5.5102040816326525,1.0,6.0,0.9183673469387754,0.16326530612244894,-7.5102040816326525,111111
-2.0,-5.632653061224492,1.0,6.0,0.9387755102040816,0.16326530612244894,-7.632653061224492,111111
-2.0,-5.755102040816326,1.0,6.0,0.9591836734693876,0.16326530612244894,-7.755102040816326,111111
-2.0000000000000004,-5.877551020408162,1.0,6.0,0.9795918367346941,0.16326530612244894,-7.877551020408162,111111
-2.0,-6.0,1.0,6.0,1.0,0.16326530612244894,-8.0,111111
-2.4081632653061242,0.0,0.0,6.0,0.0,0.2040816326530612,-2.4081632653061242,101010
-2.408163265306123,0.12244897959183673,0.0,6.0,0.020408163265306117,0.2040816326530612,-2.2857142857142865,101010
-2.1659307645312627,-0.08163265306122447,0.4444444444444444,6.0,0.040816326530612235,0.2040816326530612,-2.2475634175924872,001000
-2.0000000000000004,-0.36734693877551017,1.0,6.0,0.061224489795918366,0.2040816326530612,-2.3673469387755106,111111
