Delta,E0_N,E_N,J,M^2,Ms^2,N,O^2,h,identity,t
1.2142857142857142,-1.2896254960869302,-1.2896254960869302,0,0.5629225235935952,0.12220473463671123,5,3.2181942457491814,0.44,0.5629225235935952,1
1.2346938775510203,-1.2971891131810394,-1.2971891131810394,0,0.5732802295815487,0.12027607684110696,5,3.2148448092857906,0.44,0.5732802295815487,1
1.2551020408163265,-1.3048846800733658,-1.3048846800733658,0,0.583465776891589,0.11838483770593569,5,3.2119633025604197,0.44,0.583465776891589,1
1.2755102040816326,-1.3127092827438591,-1.3127092827438591,0,0.5934637726555346,0.11653322216040175,5,3.2095394868914005,0.44,0.5934637726555346,1
1.2959183673469385,-1.3206599152467509,-1.3206599152467509,0,0.6032607080545593,0.11472311580412708,5,3.2075608773664097,0.44,0.6032607080545593,1
1.316326530612245,-1.3287334987385808,-1.3287334987385808,0,0.6128449602921404,0.11295608903735274,5,3.206013034308936,0.44,0.6128449602921404,1
1.3367346938775508,-1.3369268998360657,-1.3369268998360657,0,0.6222067636272968,0.11123340574646817,5,3.204879859777843,0.44,0.6222067636272968,1
1.3571428571428572,-1.3452369480776407,-1.3452369480776407,0,0.6313381535468106,0.10955603586585258,5,3.204143891853157,0.44,0.6313381535468106,1
1.3775510204081631,-1.353660452308855,-1.353660452308855,0,0.6402328884797016,0.10792467110114917,5,3.2037865904424203,0.44,0.6402328884797016,1
1.3979591836734693,-1.3621942158566804,-1.3621942158566804,0,0.6488863535536069,0.10633974309731804,5,3.203788609427142,0.44,0.6488863535536069,1
1.4183673469387754,-1.3708350504012956,-1.3708350504012956,0,0.6572954507949168,0.10480144336166208,5,3.204130051089018,0.44,0.6572954507949168,1
1.4387755102040816,-1.3795797884931165,-1.3795797884931165,0,0.6654584799211342,0.10330974430105792,5,3.204790699848169,0.44,0.6654584799211342,1
1.4591836734693877,-1.3884252946983877,-1.3884252946983877,0,0.6733750135064902,0.10186442079762535,5,3.2057502333677084,0.44,0.6733750135064902,1
1.4795918367346939,-1.3973684753862643,-1.3973684753862643,0,0.6810457698585543,0.10046507182184568,5,3.2069884099928574,0.44,0.6810457698585543,1
1.5,-1.4064062871955487,-1.4064062871955487,0,0.6884724864603338,0.09911114166152075,5,3.2084852322825563,0.44,0.6884724864603338,1
