Delta,E0_N,E_N,J,M^2,Ms^2,N,O^2,computeM^2_time (s),diagonalization_time (s),h,identity,matrix_build_time (s),t,total_time (s)
0.969407819357389,-1.572038113013808,-1.572038113013808,0.5357880155328634,0.9388501421952041,0.011581170980183781,6,4.077942449348234,0.030033588409423828,0.07365250587463379,0.3893357940851715,0.9388501421952041,0.033211708068847656,1,0.13689780235290527
0.3244968928938944,-1.4438225950406198,-1.4438225950406198,0.7342954036832795,0.9963694949331197,0.02092485690202163,7,3.7800591085617152,0.04390835762023926,0.08647370338439941,0.1015436179211916,0.9963694949329828,0.15644145011901855,1,0.2868235111236572
0.707742020085298,-1.5017048037792868,-1.5017048037792868,0.040263920877976145,0.17956172972878398,0.10682253854200648,8,3.6249441611915785,0.11691856384277344,0.4915812015533447,0.8377938036505842,0.14163520691976986,0.4908716678619385,1,1.0993714332580566
0.9496183081225026,-1.5305016381330183,-1.5305016381330183,0.29253118814290224,0.4869797339741035,0.0575284223285567,9,6.7681898616874525,0.34683871269226074,2.718752145767212,0.7120243223006866,0.4869797339741035,2.225878953933716,1,5.2914698123931885
0.030318375332774816,-1.0198816446824923,-1.0198816446824923,0.2723567572793545,0.4508554608031796,0.037647954430792226,10,5.010063702341854,1.3389251232147217,12.974888324737549,0.3072630725692964,0.4508554608031796,11.276560068130493,1,25.590373516082764
0.16664130033574653,-1.5592618444695001,-1.5592618444695001,0.8742014774726391,0.9743718078134209,0.010521331246972012,11,5.991312032149055,9.167415142059326,63.85192251205444,0.2941266959823776,0.9743718078134204,55.82285690307617,1,128.84219455718994
0.7232022336258831,-1.1553511019668579,-1.1553511019668579,0.047952065065385074,0.24244216554743286,0.057407504033072605,12,8.276639796146586,52.40396785736084,234.38676476478577,0.45110952912047,0.158224532717256,261.3784935474396,1,548.1692261695862
0.26996853492448136,-1.7653657258892843,-1.7653657258892843,0.9896328487582191,0.9138385888849232,0.011906074629017546,13,9.16663870698352,215.4883930683136,1329.516250371933,0.5924763231525917,0.9138385888849232,1215.0194795131683,1,2760.024122953415
