Delta,E_N,J,J_term,M^2,Ms^2,N,binary,h,t
1.0204081632653061,-1.2755358419921485,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.0612244897959182,-1.296142323417024,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.1020408163265305,-1.3169307834442336,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.1428571428571428,-1.337885869889932,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.183673469387755,-1.3589938063903642,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.2244897959183672,-1.3802422094540092,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.2653061224489794,-1.4016199281144446,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.3061224489795917,-1.4231169034346176,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.346938775510204,-1.4447240453883126,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.3877551020408163,-1.4664331249175606,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.4285714285714284,-1.4882366792237125,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.4693877551020407,-1.510127928588771,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.510204081632653,-1.5321007032395482,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.5510204081632653,-1.5541493789598575,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.5918367346938773,-1.576268820325986,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.6326530612244896,-1.598454330589815,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.673469387755102,-1.6207016073639022,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.7142857142857142,-1.6430067033757063,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.7551020408163265,-1.6653659916559573,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.7959183673469385,-1.6877761346106124,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.8367346938775508,-1.710234056498897,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.8775510204081631,-1.732736918902813,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.9183673469387754,-1.7552820988278706,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
1.9591836734693877,-1.7778671691216168,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
2.0,-1.8004898809369738,0.26530612244897955,-0.26530612244897955,1.0,0.0,6,111111,0,1
0.0,-0.9523809523809514,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.04081632653061224,-0.9532129004303429,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.08163265306122448,-0.9556964090247232,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.12244897959183673,-0.9597953683365483,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.16326530612244897,-0.9654524369108564,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.2040816326530612,-0.9725928288486055,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.24489795918367346,-0.9811287995148636,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.2857142857142857,-0.9909642702812684,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.32653061224489793,-1.0019991277561233,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.36734693877551017,-1.014132886958682,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.4081632653061224,-1.0272675697599312,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.44897959183673464,-1.0413097837507064,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.4897959183673469,-1.0561720769093146,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.5306122448979591,-1.0717736906659812,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.5714285714285714,-1.0880408477045755,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.6122448979591836,-1.1049067030114033,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.6530612244897959,-1.1223110677056234,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.6938775510204082,-1.140199992525028,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.7346938775510203,-1.158525275997464,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.7755102040816326,-1.1772439435213855,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.8163265306122448,-1.196317728532701,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.8571428571428571,-1.2157125755305547,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.8979591836734693,-1.2353981764624868,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.9387755102040816,-1.25534754620259,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.9795918367346939,-1.275536638994026,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.0204081632653061,-1.295944005257455,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.0612244897959182,-1.3165504866823303,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.1020408163265305,-1.33733894670954,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.1428571428571428,-1.3582940331552384,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.183673469387755,-1.3794019696556705,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.2244897959183672,-1.4006503727193156,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.2653061224489794,-1.422028091379751,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.3061224489795917,-1.443525066699924,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.346938775510204,-1.465132208653619,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.3877551020408163,-1.486841288182867,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.4285714285714284,-1.5086448424890184,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.4693877551020407,-1.530536091854077,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.510204081632653,-1.5525088665048545,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.5510204081632653,-1.5745575422251634,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.5918367346938773,-1.596676983591292,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.6326530612244896,-1.6188624938551213,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.673469387755102,-1.6411097706292086,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.7142857142857142,-1.6634148666410127,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.7551020408163265,-1.6857741549212637,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.7959183673469385,-1.7081842978759187,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.8367346938775508,-1.7306422197642033,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.8775510204081631,-1.7531450821681194,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.9183673469387754,-1.775690262093177,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
1.9591836734693877,-1.7982753323869227,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
2.0,-1.8208980442022802,0.2857142857142857,-0.2857142857142857,1.0,0.0,6,111111,0,1
0.0,-0.9727891156462576,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.04081632653061224,-0.973621063695649,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.08163265306122448,-0.9761045722900292,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.12244897959183673,-0.9802035316018545,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.16326530612244897,-0.9858606001761625,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.2040816326530612,-0.9930009921139116,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.24489795918367346,-1.0015369627801698,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.2857142857142857,-1.0113724335465746,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.32653061224489793,-1.0224072910214295,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.36734693877551017,-1.0345410502239882,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.4081632653061224,-1.0476757330252373,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.44897959183673464,-1.0617179470160125,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.4897959183673469,-1.0765802401746207,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.5306122448979591,-1.0921818539312873,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.5714285714285714,-1.1084490109698817,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.6122448979591836,-1.1253148662767094,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.6530612244897959,-1.1427192309709295,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.6938775510204082,-1.160608155790334,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.7346938775510203,-1.1789334392627702,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.7755102040816326,-1.1976521067866917,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.8163265306122448,-1.216725891798007,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.8571428571428571,-1.2361207387958608,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.8979591836734693,-1.255806339727793,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.9387755102040816,-1.2757557094678962,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.9795918367346939,-1.295944802259332,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.0204081632653061,-1.3163521685227608,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.0612244897959182,-1.3369586499476362,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.1020408163265305,-1.357747109974846,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.1428571428571428,-1.3787021964205444,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.183673469387755,-1.3998101329209764,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.2244897959183672,-1.4210585359846215,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.2653061224489794,-1.4424362546450569,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.3061224489795917,-1.46393322996523,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.346938775510204,-1.4855403719189249,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.3877551020408163,-1.507249451448173,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.4285714285714284,-1.5290530057543246,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.4693877551020407,-1.550944255119383,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.510204081632653,-1.5729170297701605,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.5510204081632653,-1.5949657054904696,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.5918367346938773,-1.617085146856598,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.6326530612244896,-1.6392706571204272,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.673469387755102,-1.6615179338945145,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.7142857142857142,-1.6838230299063186,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.7551020408163265,-1.7061823181865696,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.7959183673469385,-1.7285924611412247,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.8367346938775508,-1.7510503830295092,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.8775510204081631,-1.7735532454334253,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.9183673469387754,-1.7960984253584829,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
1.9591836734693877,-1.8186834956522289,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
2.0,-1.841306207467586,0.3061224489795918,-0.3061224489795918,1.0,0.0,6,111111,0,1
0.0,-0.9931972789115637,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.04081632653061224,-0.9940292269609552,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.08163265306122448,-0.9965127355553354,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.12244897959183673,-1.0006116948671606,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.16326530612244897,-1.0062687634414686,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.2040816326530612,-1.0134091553792177,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.24489795918367346,-1.021945126045476,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.2857142857142857,-1.0317805968118807,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.32653061224489793,-1.0428154542867356,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.36734693877551017,-1.0549492134892944,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.4081632653061224,-1.0680838962905435,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.44897959183673464,-1.0821261102813187,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.4897959183673469,-1.0969884034399269,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.5306122448979591,-1.1125900171965935,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.5714285714285714,-1.1288571742351878,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.6122448979591836,-1.1457230295420155,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.6530612244897959,-1.1631273942362357,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.6938775510204082,-1.1810163190556402,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.7346938775510203,-1.1993416025280763,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.7755102040816326,-1.2180602700519978,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.8163265306122448,-1.2371340550633132,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.8571428571428571,-1.256528902061167,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.8979591836734693,-1.2762145029930991,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.9387755102040816,-1.2961638727332023,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.9795918367346939,-1.3163529655246382,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.0204081632653061,-1.336760331788067,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.0612244897959182,-1.3573668132129424,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.1020408163265305,-1.378155273240152,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.1428571428571428,-1.3991103596858505,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.183673469387755,-1.4202182961862826,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.2244897959183672,-1.4414666992499277,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.2653061224489794,-1.462844417910363,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.3061224489795917,-1.484341393230536,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.346938775510204,-1.505948535184231,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.3877551020408163,-1.527657614713479,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.4285714285714284,-1.5494611690196307,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.4693877551020407,-1.5713524183846892,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.510204081632653,-1.5933251930354666,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.5510204081632653,-1.6153738687557757,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.5918367346938773,-1.6374933101219042,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.6326530612244896,-1.6596788203857333,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.673469387755102,-1.6819260971598207,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.7142857142857142,-1.7042311931716247,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.7551020408163265,-1.7265904814518758,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.7959183673469385,-1.7490006244065308,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.8367346938775508,-1.7714585462948154,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.8775510204081631,-1.7939614086987314,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.9183673469387754,-1.816506588623789,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
1.9591836734693877,-1.839091658917535,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
2.0,-1.8617143707328923,0.32653061224489793,-0.32653061224489793,1.0,0.0,6,111111,0,1
0.0,-1.0136054421768699,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.04081632653061224,-1.0144373902262613,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.08163265306122448,-1.0169208988206415,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.12244897959183673,-1.0210198581324668,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.16326530612244897,-1.0266769267067748,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.2040816326530612,-1.0338173186445239,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.24489795918367346,-1.042353289310782,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.2857142857142857,-1.0521887600771869,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.32653061224489793,-1.0632236175520418,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.36734693877551017,-1.0753573767546005,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.4081632653061224,-1.0884920595558496,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.44897959183673464,-1.1025342735466248,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.4897959183673469,-1.117396566705233,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.5306122448979591,-1.1329981804618996,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.5714285714285714,-1.149265337500494,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.6122448979591836,-1.1661311928073217,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.6530612244897959,-1.1835355575015418,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.6938775510204082,-1.2014244823209463,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.7346938775510203,-1.2197497657933825,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.7755102040816326,-1.238468433317304,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.8163265306122448,-1.2575422183286193,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.8571428571428571,-1.276937065326473,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.8979591836734693,-1.2966226662584053,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.9387755102040816,-1.3165720359985085,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.9795918367346939,-1.3367611287899444,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.0204081632653061,-1.3571684950533731,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.0612244897959182,-1.3777749764782485,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.1020408163265305,-1.3985634365054582,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.1428571428571428,-1.4195185229511567,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.183673469387755,-1.4406264594515887,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.2244897959183672,-1.4618748625152338,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.2653061224489794,-1.4832525811756692,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.3061224489795917,-1.5047495564958422,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.346938775510204,-1.5263566984495371,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.3877551020408163,-1.5480657779787852,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.4285714285714284,-1.5698693322849369,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.4693877551020407,-1.5917605816499953,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.510204081632653,-1.6137333563007727,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.5510204081632653,-1.6357820320210819,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.5918367346938773,-1.6579014733872104,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.6326530612244896,-1.6800869836510395,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.673469387755102,-1.7023342604251268,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.7142857142857142,-1.724639356436931,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.7551020408163265,-1.746998644717182,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.7959183673469385,-1.769408787671837,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.8367346938775508,-1.7918667095601215,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.8775510204081631,-1.8143695719640376,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.9183673469387754,-1.8369147518890951,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
1.9591836734693877,-1.8594998221828412,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
2.0,-1.8821225339981984,0.3469387755102041,-0.3469387755102041,1.0,0.0,6,111111,0,1
0.0,-1.0340136054421758,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.04081632653061224,-1.0348455534915675,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.08163265306122448,-1.0373290620859477,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.12244897959183673,-1.0414280213977727,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.16326530612244897,-1.047085089972081,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.2040816326530612,-1.05422548190983,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.24489795918367346,-1.0627614525760882,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.2857142857142857,-1.072596923342493,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.32653061224489793,-1.0836317808173477,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.36734693877551017,-1.0957655400199067,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.4081632653061224,-1.1089002228211555,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.44897959183673464,-1.1229424368119307,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.4897959183673469,-1.1378047299705392,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.5306122448979591,-1.1534063437272057,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.5714285714285714,-1.1696735007658,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.6122448979591836,-1.1865393560726276,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.6530612244897959,-1.2039437207668477,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.6938775510204082,-1.2218326455862525,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.7346938775510203,-1.2401579290586886,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.7755102040816326,-1.2588765965826099,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.8163265306122448,-1.2779503815939255,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.8571428571428571,-1.2973452285917793,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.8979591836734693,-1.3170308295237114,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.9387755102040816,-1.3369801992638144,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
0.9795918367346939,-1.3571692920552505,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
1.0204081632653061,-1.3775766583186793,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
1.0612244897959182,-1.3981831397435547,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
1.1020408163265305,-1.4189715997707644,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
1.1428571428571428,-1.4399266862164628,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
1.183673469387755,-1.4610346227168949,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
1.2244897959183672,-1.48228302578054,0.36734693877551017,-0.36734693877551017,1.0,0.0,6,111111,0,1
