Delta,J,J_term,M^2,Ms^2,N,binary,ground,t
1.5918367346938773,0.061224489795918366,-0.061224489795918366,1.0,0.02040816326530612,7,1111111,-2.686956103552632,1
1.6326530612244896,0.061224489795918366,-0.061224489795918366,1.0,0.02040816326530612,7,1111111,-2.7320211541501886,1
1.673469387755102,0.061224489795918366,-0.061224489795918366,1.0,0.02040816326530612,7,1111111,-2.777272577074119,1
1.7142857142857142,0.061224489795918366,-0.061224489795918366,1.0,0.02040816326530612,7,1111111,-2.822702273671442,1
1.7551020408163265,0.061224489795918366,-0.061224489795918366,1.0,0.02040816326530612,7,1111111,-2.868302610806224,1
1.7959183673469385,0.061224489795918366,-0.061224489795918366,1.0,0.02040816326530612,7,1111111,-2.9140663861182743,1
1.8367346938775508,0.061224489795918366,-0.061224489795918366,1.0,0.02040816326530612,7,1111111,-2.959986796531409,1
1.8775510204081631,0.061224489795918366,-0.061224489795918366,1.0,0.02040816326530612,7,1111111,-3.006057409653408,1
1.9183673469387754,0.061224489795918366,-0.061224489795918366,1.0,0.02040816326530612,7,1111111,-3.052272137753465,1
1.9591836734693877,0.061224489795918366,-0.061224489795918366,1.0,0.02040816326530612,7,0000000,-3.098625214040697,1
2.0,0.061224489795918366,-0.061224489795918366,1.0,0.02040816326530612,7,1111111,-3.1451111710004365,1
0.0,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.3656209980426328,1
0.04081632653061224,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.3682039673972273,1
0.08163265306122448,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.375768451504687,1
0.12244897959183673,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.3878337120315238,1
0.16326530612244897,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.4037818047417614,1
0.2040816326530612,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.4229997883080538,1
0.24489795918367346,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.444955667229713,1
0.2857142857142857,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.4692181349609175,1
0.32653061224489793,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.4954474898947212,1
0.36734693877551017,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.5233775632757498,1
0.4081632653061224,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.5527980229155502,1
0.44897959183673464,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.5835400587850577,1
0.4897959183673469,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.6154656925302264,1
0.5306122448979591,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.648460067503868,1
0.5714285714285714,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.682425954960446,1
0.6122448979591836,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.7172798344240843,1
0.6530612244897959,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.7529490697622054,1
0.6938775510204082,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.7893698430986609,1
0.7346938775510203,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.8264856141171582,1
0.7755102040816326,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.8642459466930892,1
0.8163265306122448,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.9026055957271244,1
0.8571428571428571,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.9415237814051098,1
0.8979591836734693,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-1.980963601115391,1
0.9387755102040816,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.020891544635776,1
0.9795918367346939,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.0612770885042484,1
1.0204081632653061,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.1020923524209985,1
1.0612244897959182,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.1433118052312374,1
1.1020408163265305,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.1849120112600837,1
1.1428571428571428,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.226871410007679,1
1.183673469387755,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.2691701237907034,1
1.2244897959183672,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.311789789050438,1
1.2653061224489794,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.3547134078793626,1
1.3061224489795917,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.397925216941865,1
1.346938775510204,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.4414105714426206,1
1.3877551020408163,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.4851558421705033,1
1.4285714285714284,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.529148323944796,1
1.4693877551020407,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.5733761540335167,1
1.510204081632653,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.6178282393142633,1
1.5510204081632653,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.6624941911155187,1
1.5918367346938773,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.7073642668179385,1
1.6326530612244896,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.752429317415495,1
1.673469387755102,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.7976807403394255,1
1.7142857142857142,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.8431104369367484,1
1.7551020408163265,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.8887107740715305,1
1.7959183673469385,0.08163265306122448,-0.08163265306122448,1.0,0.02040816326530612,7,1111111,-2.9344745493835807,1
