Delta,E0_N,E_N,J,M^2,Ms^2,N,O^2,computeM^2_time (s),diagonalization_time (s),h,identity,matrix_build_time (s),t,total_time (s)
0.969407819357389,-1.572038113013808,-1.572038113013808,0.5357880155328634,0.9388501421952041,0.011581170980183781,6,4.077942449348234,0.030033588409423828,0.07365250587463379,0.3893357940851715,0.9388501421952041,0.033211708068847656,1,0.13689780235290527
0.3244968928938944,-1.4438225950406198,-1.4438225950406198,0.7342954036832795,0.9963694949331197,0.02092485690202163,7,3.7800591085617152,0.04390835762023926,0.08647370338439941,0.1015436179211916,0.9963694949329828,0.15644145011901855,1,0.2868235111236572
0.707742020085298,-1.5017048037792868,-1.5017048037792868,0.040263920877976145,0.17956172972878398,0.10682253854200648,8,3.6249441611915785,0.11691856384277344,0.4915812015533447,0.8377938036505842,0.14163520691976986,0.4908716678619385,1,1.0993714332580566
