Delta,E0_N,E_N,J,M^2,Ms^2,N,O^2,h,identity,t
1.2142857142857142,-1.2896254960869302,-1.2896254960869302,0,0.5629225235935952,0.12220473463671123,5,3.2181942457491814,0.44,0.5629225235935952,1
1.2346938775510203,-1.2971891131810394,-1.2971891131810394,0,0.5732802295815487,0.12027607684110696,5,3.2148448092857906,0.44,0.5732802295815487,1
1.2551020408163265,-1.3048846800733658,-1.3048846800733658,0,0.583465776891589,0.11838483770593569,5,3.2119633025604197,0.44,0.583465776891589,1
1.2755102040816326,-1.3127092827438591,-1.3127092827438591,0,0.5934637726555346,0.11653322216040175,5,3.2095394868914005,0.44,0.5934637726555346,1
1.2959183673469385,-1.3206599152467509,-1.3206599152467509,0,0.6032607080545593,0.11472311580412708,5,3.2075608773664097,0.44,0.6032607080545593,1
1.316326530612245,-1.3287334987385808,-1.3287334987385808,0,0.6128449602921404,0.11295608903735274,5,3.206013034308936,0.44,0.6128449602921404,1
1.3367346938775508,-1.3369268998360657,-1.3369268998360657,0,0.6222067636272968,0.11123340574646817,5,3.204879859777843,0.44,0.6222067636272968,1
1.3571428571428572,-1.3452369480776407,-1.3452369480776407,0,0.6313381535468106,0.10955603586585258,5,3.204143891853157,0.44,0.6313381535468106,1
1.3775510204081631,-1.353660452308855,-1.353660452308855,0,0.6402328884797016,0.10792467110114917,5,3.2037865904424203,0.44,0.6402328884797016,1
1.3979591836734693,-1.3621942158566804,-1.3621942158566804,0,0.6488863535536069,0.10633974309731804,5,3.203788609427142,0.44,0.6488863535536069,1
1.4183673469387754,-1.3708350504012956,-1.3708350504012956,0,0.6572954507949168,0.10480144336166208,5,3.204130051089018,0.44,0.6572954507949168,1
1.4387755102040816,-1.3795797884931165,-1.3795797884931165,0,0.6654584799211342,0.10330974430105792,5,3.204790699848169,0.44,0.6654584799211342,1
1.4591836734693877,-1.3884252946983877,-1.3884252946983877,0,0.6733750135064902,0.10186442079762535,5,3.2057502333677084,0.44,0.6733750135064902,1
1.4795918367346939,-1.3973684753862643,-1.3973684753862643,0,0.6810457698585543,0.10046507182184568,5,3.2069884099928574,0.44,0.6810457698585543,1
1.5,-1.4064062871955487,-1.4064062871955487,0,0.6884724864603338,0.09911114166152075,5,3.2084852322825563,0.44,0.6884724864603338,1
0.5,-1.1298779243597656,-1.1298779243597656,0,0.20552419629230623,0.1551363895780149,6,3.1255733123543057,0.44,0.20552419629230623,1
0.5204081632653061,-1.1319606543393552,-1.1319606543393552,0,0.20938606871253795,0.15407920639618644,6,3.1371228180747526,0.44,0.20938606871253795,1
0.5408163265306123,-1.134151996402387,-1.134151996402387,0,0.21351071999663085,0.15296399963784746,6,3.1493083112685096,0.44,0.21351071999663085,1
0.5612244897959183,-1.1364551036080182,-1.1364551036080182,0,0.21791173997155025,0.15178905953883232,6,3.1621477089442416,0.44,0.21791173997155025,1
0.5816326530612245,-1.1388732636250354,-1.1388732636250354,0,0.2226031297061501,0.1505526870723495,6,3.1756585142807046,0.44,0.2226031297061501,1
0.6020408163265306,-1.141409893137532,-1.141409893137532,0,0.2275991916827088,0.14925321846025635,6,3.18985750094882,0.44,0.2275991916827088,1
0.6224489795918368,-1.1440685301837,-1.1440685301837,0,0.2329143906974388,0.14788905419116094,6,3.204760344941671,0.44,0.2329143906974388,1
0.6428571428571428,-1.1468528241137632,-1.1468528241137632,0,0.23856318187483283,0.14645869291239377,6,3.220381200760591,0.44,0.23856318187483283,1
0.6632653061224489,-1.1497665228429417,-1.1497665228429417,0,0.24455980249901993,0.14496077046905823,6,3.2367322202330286,0.44,0.24455980249901993,1
0.6836734693877551,-1.1528134570754578,-1.1528134570754578,0,0.2509180249899624,0.14339410422002544,6,3.253823014276609,0.44,0.2509180249899624,1
0.7040816326530612,-1.1559975211903601,-1.1559975211903601,0,0.2576508693570785,0.14175774255874943,6,3.271660060657845,0.44,0.2576508693570785,1
0.7244897959183674,-1.1593226505125196,-1.1593226505125196,0,0.26477027491730654,0.14005101929885871,6,3.2902460642833766,0.44,0.26477027491730654,1
0.7448979591836735,-1.1627927947475643,-1.1627927947475643,0,0.2722867330223705,0.13827361224675558,6,3.30957928081059,0.44,0.2722867330223705,1
0.7653061224489796,-1.1664118874408869,-1.1664118874408869,0,0.2802088850252513,0.13642560487773306,6,3.3296528193027477,0.44,0.2802088850252513,1
0.7857142857142857,-1.1701838114322725,-1.1701838114322725,0,0.2885430927054048,0.13450754956828265,6,3.350453945103677,0.44,0.2885430927054048,1
0.8061224489795917,-1.174112360419698,-1.174112360419698,0,0.29729299177790275,0.13252053033582356,6,3.371963409765846,0.44,0.29729299177790275,1
0.8265306122448979,-1.1782011969196546,-1.1782011969196546,0,0.30645904276268093,0.13046622253080437,6,3.394154840281706,0.44,0.30645904276268093,1
0.846938775510204,-1.1824538071117034,-1.1824538071117034,0,0.3160380971231578,0.12834694646113978,6,3.416994224454225,0.44,0.3160380971231578,1
0.8673469387755102,-1.1868734532763483,-1.1868734532763483,0,0.32602299984202393,0.12616571156299394,6,3.4404395322896995,0.44,0.32602299984202393,1
0.8877551020408163,-1.191463124765782,-1.191463124765782,0,0.3364022520536733,0.12392624753107176,6,3.464440514047657,0.44,0.3364022520536733,1
0.9081632653061225,-1.196225488670956,-1.196225488670956,0,0.3471597585256958,0.12163301885270957,6,3.4889387133156076,0.44,0.3471597585256958,1
0.9285714285714286,-1.2011628415478555,-1.2011628415478555,0,0.3582746842242288,0.11929121951146456,6,3.5138677276348904,0.44,0.3582746842242288,1
0.9489795918367346,-1.2062770637186728,-1.2062770637186728,0,0.36972144155379216,0.11690674527508475,6,3.5391537395308195,0.44,0.36972144155379216,1
0.9693877551020408,-1.2115695777489817,-1.2115695777489817,0,0.3814698249555061,0.11448614196465355,6,3.5647163274708573,0.44,0.3814698249555061,1
0.9897959183673469,-1.2170413127017332,-1.2170413127017332,0,0.3934853024580639,0.11203652937906404,6,3.5904695499809782,0.44,0.3934853024580639,1
1.010204081632653,-1.2226926756692689,-1.2226926756692689,0,0.4057294648856566,0.10956550203808073,6,3.6163232781109045,0.44,0.4057294648856566,1
1.030612244897959,-1.228523531880995,-1.228523531880995,0,0.41816062342338534,0.1070810094818006,6,3.642184733320372,0.44,0.41816062342338534,1
1.0510204081632653,-1.2345331943831737,-1.2345331943831737,0,0.43073453605766276,0.10459122036773312,6,3.6679601715780787,0.44,0.43073453605766276,1
1.0714285714285714,-1.2407204239034708,-1.2407204239034708,0,0.4434052341150999,0.10210437587275406,6,3.6935566419270245,0.44,0.4434052341150999,1
1.0918367346938775,-1.2470834390743033,-1.2470834390743033,0,0.4561259127661563,0.09962863878535756,6,3.7188837405630313,0.44,0.4561259127661563,1
1.1122448979591835,-1.2536199367284913,-1.2536199367284913,0,0.46884984479808356,0.09717194505388321,6,3.7438552805833667,0.44,0.46884984479808356,1
1.1326530612244898,-1.2603271215353538,-1.2603271215353538,0,0.4815312757224412,0.0947418643890302,6,3.7683908032018643,0.44,0.4815312757224412,1
1.1530612244897958,-1.2672017438510441,-1.2672017438510441,0,0.49412626047051633,0.09234547582327128,6,3.7924168677709256,0.44,0.49412626047051633,1
1.1734693877551021,-1.2742401443430975,-1.2742401443430975,0,0.5065934072170479,0.0899892629909638,6,3.8158680740487556,0.44,0.5065934072170479,1
1.193877551020408,-1.2814383037371024,-1.2814383037371024,0,0.5188945015613193,0.0876790324470802,6,3.838687788950062,0.44,0.5188945015613193,1
1.2142857142857142,-1.2887918959317093,-1.2887918959317093,0,0.5309949934462525,0.08541985675323148,6,3.860828569474352,0.44,0.5309949934462525,1
1.2346938775510203,-1.2962963427353105,-1.2962963427353105,0,0.5428643387866964,0.0832160424924668,6,3.882252291687264,0.44,0.5428643387866964,1
1.2551020408163265,-1.303946868581498,-1.303946868581498,0,0.5544761968543677,0.0810711219728889,6,3.902930010985174,0.44,0.5544761968543677,1
1.2755102040816326,-1.3117385537616617,-1.3117385537616617,0,0.5658084922661206,0.07898786624961734,6,3.9228415903824114,0.44,0.5658084922661206,1
1.2959183673469385,-1.3196663849476133,-1.3196663849476133,0,0.5768433564450403,0.07696831629397083,6,3.9419751407948747,0.44,0.5768433564450403,1
1.316326530612245,-1.3277253020419453,-1.3277253020419453,0,0.5875669674506243,0.0750138286811535,6,3.960326320358224,0.44,0.5875669674506243,1
1.3367346938775508,-1.3359102406649395,-1.3359102406649395,0,0.5979693091368337,0.0731251320282255,6,3.9778975392313916,0.44,0.5979693091368337,1
1.3571428571428572,-1.344216169846579,-1.344216169846579,0,0.6080438709197458,0.07130239054094328,6,3.994697112878222,0.44,0.6080438709197458,1
1.3775510204081631,-1.3526381247261456,-1.3526381247261456,0,0.6177873083646579,0.06954527135490328,6,4.010738401375404,0.44,0.6177873083646579,1
1.3979591836734693,-1.3611712342609694,-1.3611712342609694,0,0.6271990827315461,0.06785301281381241,6,4.026038965727743,0.44,0.6271990827315461,1
1.4183673469387754,-1.369810744106535,-1.369810744106535,0,0.6362810949366601,0.06622449135150416,6,4.040619765233838,0.44,0.6362810949366601,1
1.4387755102040816,-1.378552034950644,-1.378552034950644,0,0.6450373264380977,0.06465828518100311,6,4.054504413220746,0.44,0.6450373264380977,1
1.4591836734693877,-1.3873906366686084,-1.3873906366686084,0,0.6534734966079987,0.06315273350344391,6,4.067718502372594,0.44,0.6534734966079987,1
1.4795918367346939,-1.3963222387173426,-1.3963222387173426,0,0.6615967434089363,0.06170599040500994,6,4.08028900565167,0.44,0.6615967434089363,1
1.5,-1.4053426972100744,-1.4053426972100744,0,0.6694153317725968,0.06031607299650056,6,4.092243754564784,0.44,0.6694153317725968,1
0.5,-1.111079287315839,-1.111079287315839,0,0.18727820173477283,0.13238635339358523,7,2.812124935053017,0.44,0.18727820173477283,1
0.5204081632653061,-1.1136182989772967,-1.1136182989772967,0,0.19159123798768765,0.1314847341309665,7,2.8445155926147785,0.44,0.19159123798768765,1
0.5408163265306123,-1.1162779239825624,-1.1162779239825624,0,0.1961798601451635,0.1305426281184972,7,2.878459587207547,0.44,0.1961798601451635,1
0.5612244897959183,-1.1190603832696602,-1.1190603832696602,0,0.20105621251463596,0.12955967144919295,7,2.9139750528813746,0.44,0.20105621251463596,1
0.5816326530612245,-1.1219679642428444,-1.1219679642428444,0,0.2062326355083543,0.1285355398848982,7,2.951077448194596,0.44,0.2062326355083543,1
0.6020408163265306,-1.125003013909987,-1.125003013909987,0,0.21172154577693592,0.12746996202688246,7,2.989778890806546,0.44,0.21172154577693592,1
0.6224489795918368,-1.1281679306790808,-1.1281679306790808,0,0.2175352914929073,0.1263627343930412,7,3.0300874207389272,0.44,0.2175352914929073,1
0.6428571428571428,-1.131465154668025,-1.131465154668025,0,0.22368598064037165,0.12521373847903283,7,3.072006193667115,0.44,0.22368598064037165,1
0.6632653061224489,-1.134897156386693,-1.134897156386693,0,0.23018528063731586,0.1240229598232387,7,3.1155326087642816,0.44,0.23018528063731586,1
0.6836734693877551,-1.1384664236611657,-1.1384664236611657,0,0.23704418832993532,0.12279050901757649,7,3.1606573795992237,0.44,0.23704418832993532,1
0.7040816326530612,-1.1421754466900365,-1.1421754466900365,0,0.24427277039187265,0.12151664450572507,7,3.207363561403627,0.44,0.24427277039187265,1
0.7244897959183674,-1.1460267011517717,-1.1460267011517717,0,0.2518798754641999,0.12020179688631033,7,3.255625553632407,0.44,0.2518798754641999,1
0.7448979591836735,-1.1500226293235243,-1.1500226293235243,0,0.25987282099584097,0.1188465942919137,7,3.3054081030052327,0.44,0.25987282099584097,1
0.7653061224489796,-1.154165619225022,-1.154165619225022,0,0.2682570596741997,0.1174518882487088,7,3.3566653388825713,0.44,0.2682570596741997,1
0.7857142857142857,-1.1584579818679128,-1.1584579818679128,0,0.27703583252242703,0.11601877924276274,7,3.4093398795064043,0.44,0.27703583252242703,1
0.8061224489795917,-1.1629019267704772,-1.1629019267704772,0,0.2862098180888795,0.11454864103779336,7,3.4633620537826326,0.44,0.2862098180888795,1
0.8265306122448979,-1.1674995359882414,-1.1674995359882414,0,0.29577678952265146,0.11304314261981324,7,3.518649288222503,0.44,0.29577678952265146,1
0.846938775510204,-1.172252737010886,-1.172252737010886,0,0.30573129352223505,0.11150426650463507,7,3.5751057116082245,0.44,0.30573129352223505,1
0.8673469387755102,-1.1771632749790766,-1.1771632749790766,0,0.3160643669240597,0.10993432205538732,7,3.632622030070851,0.44,0.3160643669240597,1
0.8877551020408163,-1.182232684777496,-1.182232684777496,0,0.3267633077978322,0.10833595244086205,7,3.6910757217891788,0.44,0.3267633077978322,1
0.9081632653061225,-1.1874622636529486,-1.1874622636529486,0,0.3378115180679048,0.10671213394172178,7,3.750331592821075,0.44,0.3378115180679048,1
0.9285714285714286,-1.1928530450826755,-1.1928530450826755,0,0.34918843365107033,0.10506616649574907,7,3.8102427233649796,0.44,0.34918843365107033,1
0.9489795918367346,-1.198405774667777,-1.198405774667777,0,0.360869555733346,0.1034016546722618,7,3.870651817149655,0.44,0.360869555733346,1
0.9693877551020408,-1.2041208888422517,-1.2041208888422517,0,0.3728265930616431,0.1017224786749184,7,3.9313929463342614,0.44,0.3728265930616431,1
0.9897959183673469,-1.2099984971641216,-1.2099984971641216,0,0.3850277201121266,0.10003275547306732,7,3.992293661506933,0.44,0.3850277201121266,1
1.010204081632653,-1.216038368885419,-1.216038368885419,0,0.39743794999347165,0.09833679072204002,7,4.053177412847291,0.44,0.39743794999347165,1
1.030612244897959,-1.2222399243848423,-1.2222399243848423,0,0.4100196143872894,0.09663902270786875,7,4.113866206387064,0.44,0.4100196143872894,1
1.0510204081632653,-1.2286022318920067,-1.2286022318920067,0,0.42273293627760533,0.09494396008934543,7,4.174183400796787,0.44,0.42273293627760533,1
1.0714285714285714,-1.2351240097452572,-1.2351240097452572,0,0.43553667529334816,0.09325611565638466,7,4.233956537308129,0.44,0.43553667529334816,1
1.0918367346938775,-1.241803634216419,-1.241803634216419,0,0.44838882077660674,0.0915799386304281,7,4.293020089822043,0.44,0.44838882077660674,1
1.1122448979591835,-1.2486391527205207,-1.2486391527205207,0,0.4612473046817397,0.08991974816536731,7,4.351218024777365,0.44,0.4612473046817397,1
1.1326530612244898,-1.2556283020209968,-1.2556283020209968,0,0.47407070541392893,0.08827967065014239,7,4.408406070896471,0.44,0.47407070541392893,1
1.1530612244897958,-1.2627685308567305,-1.2627685308567305,0,0.48681891481159695,0.086663583171889,7,4.464453616501647,0.44,0.48681891481159695,1
1.1734693877551021,-1.270057026267979,-1.270057026267979,0,0.4994537435116614,0.08507506509700852,7,4.519245174960065,0.44,0.4994537435116614,1
1.193877551020408,-1.277490742793132,-1.277490742793132,0,0.5119394445484047,0.08351735920908673,7,4.572681384699327,0.44,0.5119394445484047,1
1.2142857142857142,-1.2850664336520652,-1.2850664336520652,0,0.5242431407163302,0.08199334325955275,7,4.624679536683989,0.44,0.5242431407163302,1
1.2346938775510203,-1.2927806830240527,-1.2927806830240527,0,0.5363351473942225,0.08050551219438229,7,4.675173646940939,0.44,0.5363351473942225,1
1.2551020408163265,-1.3006299385652595,-1.3006299385652595,0,0.5481891886115939,0.07905597076846013,7,4.724114112774568,0.44,0.5481891886115939,1
